Mass, Volume
100.0,269.3915700453247
200.0,0.06544984694978735
1421.21,222.7337300138508
5.0,0.012
2378.59,236.21870781790673
3000.0,652.3391481473062
50.0,269.3915700453247
39.64,0.26808257310632905
5.0,0.004188790204786391
4300.0,2941.7397476286224
55.5,1.045364955482004
100.0,269.3915700453247
4.0,0.003
3221.01,570.648863369327
222.99,3.216990877275949
800.0,50.26548245743669
1800.0,591.8532793895785
792.86,50.26548245743669
630.0,2.5446900494077327
4000.0,611.580125059632
5.0,0.004188790204786391
20.0,0.125
2378.59,236.21870781790673
119.0,0.4021238596594936
5.0,0.004188790204786391
840.0,402.1238596594935
792.86,50.26548245743669
328.0,4.1547562843725006
3000.0,2444.265898643081
792.86,50.26548245743669
4000.0,553.6813578521358
2973.24,278.733812083899
3000.0,570.648863369327
1434.0,58.18857912979015
1764.12,2155.132560362598
2350.0,236.21870781790673
5.0,0.004188790204786391
2973.24,278.733812083899
2378.59,236.21870781790673
2350.0,236.21870781790673
55.5,1.045364955482004
55.5,1.045364955482004
1982.16,278.733812083899
2378.59,236.21870781790673
1434.0,58.18857912979015
0.375,0.0001875
5.0,0.004188790204786391
42.0,1.5
1.0,0.0070685834705770355
130.82,0.5035533200732937
2630.0,694.8700294916048
2378.59,236.21870781790673
39.0,0.06544984694978735
3650.0,145.45024207406365
1982.16,278.733812083899
3500.0,215.68997062302424
39.64,0.26808257310632905
58.0,0.11309733552923253
33.0,2.650718801466388
200.0,0.06544984694978735
840.0,402.1238596594935
138.75,0.5690618100859478
1421.21,222.7337300138508
4300.0,2941.7397476286224
37.0,0.12000000000000002
3000.0,33.67394625566559
5.0,269.3915700453247
1427.16,43.09636802194478
2378.59,236.21870781790673
2378.59,236.21870781790673
3500.0,215.68997062302424
4300.0,2941.7397476286224
1982.16,236.21870781790673
5.0,0.004188790204786391
1387.51,15.458992050151979
0.005,1.2250000000000003e-06
328.0,4.1547562843725006
3221.01,570.648863369327
1421.21,222.7337300138508
1925.0,98.17477042468104
600.0,196.38645456304172
2350.0,236.21870781790673
1421.21,222.7337300138508
4300.0,2941.7397476286224
1434.0,58.18857912979015
792.86,50.26548245743669
39.64,0.26808257310632905
2350.0,236.21870781790673
2.0,0.004000000000000001
202.0,2.1551325603625977
55.5,1.045364955482004
55.5,1.045364955482004
1185.0,37.03230880235308
891.97,28.22485379801409
0.005,1.2250000000000003e-06
1883.05,387.23192508331454
5.0,0.004188790204786391
2650.0,387.23192508331454
4300.0,2941.7397476286224
2378.59,236.21870781790673
2350.0,236.21870781790673
5.0,0.004188790204786391
4185.0,215.68997062302424
5.0,0.012
2120.91,193.59427220057867
20.0,0.125
5.0,0.004188790204786391
1434.0,58.18857912979015
1486.62,278.733812083899
100.0,1.0
132.8,10.063231269387817
5.0,269.3915700453247
8225.97,883.4661196719073
100.0,269.3915700453247
3072.35,1014.3165709392329
1240.0,1045.3649554820038
8225.97,883.4661196719073
2378.59,236.21870781790673
55.5,1.045364955482004
269.57,4.491535016837328
300.0,0.06544984694978735
1615.0,278.733812083899
223.0,3.216990877275949
2378.59,236.21870781790673
5.0,0.004188790204786391
2350.0,236.21870781790673
1434.0,58.18857912979015
2891.0,168.79918620867556
2378.59,236.21870781790673
2120.91,193.59427220057867
44.6,0.11309733552923253
600.0,196.38645456304172
51.0,0.05
4300.0,2941.7397476286224
10.0,0.003
56.0,1.045364955482004
0.005,1.2250000000000003e-06
116.95,2.650718801466388
5.0,0.004188790204786391
802.78,98.17477042468104
4185.0,215.68997062302424
1700.0,591.8532793895785
500.0,2.650718801466388
23.79,2.650718801466388
5.0,269.3915700453247
3072.35,1014.3165709392329
1.0,0.0010000000000000002
5.0,0.004188790204786391
1434.0,58.18857912979015
1764.12,1056.810456103044
0.005,1.2250000000000003e-06
39.64,0.26808257310632905
200.0,0.06544984694978735
1600.0,34.986739285784424
100.0,0.2
200.0,0.06544984694978735
5500.0,2924.7245857216726
2378.59,236.21870781790673
1421.21,222.7337300138508
3221.01,570.648863369327
1700.0,499.5572142179273
0.3,0.00025000000000000006
23.79,2.650718801466388
5.0,0.004000000000000001
4185.0,215.68997062302424
39.64,0.26808257310632905
2350.0,236.21870781790673
800.0,50.26548245743669
50.0,0.020000000000000004
2378.59,236.21870781790673
13.97,6.76630335243944
440.0,92.40130852554641
5.0,0.004188790204786391
4300.0,2941.7397476286224
2378.59,236.21870781790673
600.0,196.38645456304172
4.21,0.0005235987755982989
693.76,196.38645456304172
21.8,0.0343815900008867
200.0,0.06544984694978735
1764.12,1391.3807557465468
800.0,50.26548245743669
3221.01,570.648863369327
2378.59,236.21870781790673
200.0,0.06544984694978735
12.0,0.018
4.0,0.009
800.0,50.26548245743669
800.0,21.205750411731103
110.0,1.045364955482004
5.0,269.3915700453247
110.0,1.045364955482004
55.5,1.045364955482004
1600.0,34.986739285784424
2378.59,236.21870781790673
1600.0,34.986739285784424
1139.74,9.55593945405675
810.0,2.5446900494077327
1427.16,43.09636802194478
396.43,110.43326495898842
2378.59,236.21870781790673
1982.16,236.21870781790673
4.0,0.009
3221.01,570.648863369327
1982.16,236.21870781790673
5.0,0.004188790204786391
4300.0,2941.7397476286224
1421.21,222.7337300138508
5.0,0.004188790204786391
328.0,4.1547562843725006
400.0,0.5235987755982988
2710.0,281.1026420597441
4000.0,330.456866298099
1982.16,236.21870781790673
3369.67,6283.185307179587
7495.0,17241.060482900783
2120.91,193.59427220057867
1764.12,1056.810456103044
4000.0,330.456866298099
5.0,0.004188790204786391
400.0,7.273572391223769
1000.0,9.17470718554363
4300.0,2941.7397476286224
20.0,0.7853981633974483
792.86,50.26548245743669
55.5,1.045364955482004
8140.0,331.3398501832985
2350.0,236.21870781790673
1.0,0.0010000000000000002
3221.01,570.648863369327
3000.0,652.3391481473062
4.0,0.003
2378.59,236.21870781790673
3228.0,385.7632847102345
1421.21,222.7337300138508
200.0,0.06544984694978735
4000.0,1014.3165709392329
2378.59,236.21870781790673
4300.0,2941.7397476286224
127.0,0.7
4000.0,1017.1133981464341
1486.62,50.26548245743669
3072.35,1014.3165709392329
4000.0,611.580125059632
96.13,0.6317405105158814
5.0,0.004188790204786391
1434.0,58.18857912979015
1982.16,236.21870781790673
440.0,153.24060645680294
1000.0,13.221196333091795
0.005,1.1560000000000002e-06
2120.91,193.59427220057867
5500.0,2924.7245857216726
5.0,0.004188790204786391
4300.0,2941.7397476286224
1421.21,222.7337300138508
4147.67,55.59399666205261
1000.0,94.223468053652
39.64,0.26808257310632905
32.0,1.5
1421.21,222.7337300138508
69.38,6.76630335243944
328.0,4.1547562843725006
4000.0,553.6813578521358
50.0,0.125
200.0,0.06544984694978735
891.97,167.9551918445015
3221.01,570.648863369327
3.9,0.0085
4.0,0.003
0.1,6.722800000000001e-05
200.0,0.06544984694978735
3221.01,570.648863369327
2378.59,236.21870781790673
600.0,196.38645456304172
5.0,0.125
4300.0,2941.7397476286224
810.0,2.5446900494077327
4185.0,215.68997062302424
5500.0,2924.7245857216726
1421.21,222.7337300138508
1434.0,58.18857912979015
545.09,4.1887902047863905
200.0,0.06544984694978735
891.97,28.22485379801409
110.0,0.3
1764.12,2201.644624997158
1615.0,278.733812083899
0.005,1.2250000000000003e-06
56.0,1.045364955482004
11.0,0.018
802.78,98.17477042468104
2350.0,570.648863369327
778.0,110.43326495898842
5.0,0.003
1840.0,809.1965131465543
5.0,0.004188790204786391
1486.62,50.26548245743669
1421.21,222.7337300138508
39.64,0.26808257310632905
99.69,1.045364955482004
27.75,0.11309733552923253
600.0,196.38645456304172
0.005,1.1560000000000002e-06
1318.14,591.8532793895785
3300.0,785.3981633974483
2973.24,278.733812083899
5500.0,2924.7245857216726
4300.0,2941.7397476286224
39.64,0.26808257310632905
5.0,0.3141592653589793
2500.0,517.1870467917097
4185.0,215.68997062302424
14.37,0.036086951213010345
1000.0,13.221196333091795
2378.59,236.21870781790673
200.0,0.06544984694978735
1434.0,58.18857912979015
328.0,4.1547562843725006
4300.0,2941.7397476286224
400.0,8.362919643856031
1982.16,236.21870781790673
328.0,4.1547562843725006
1434.0,222.7337300138508
3800.0,465.5086330383212
4300.0,2941.7397476286224
1427.16,43.09636802194478
2701.0,168.79918620867556
1.7,0.003106044
2378.59,236.21870781790673
792.86,50.26548245743669
400.0,7.273572391223769
328.0,4.1547562843725006
1421.21,222.7337300138508
328.0,4.1547562843725006
200.0,0.06544984694978735
5.0,0.004000000000000001
2378.59,236.21870781790673
5.0,0.004188790204786391
2710.0,281.1026420597441
1387.51,15.458992050151979
1052.0,81.54239351841328
2120.91,193.59427220057867
22.79,0.11309733552923253
792.86,50.26548245743669
4300.0,2941.7397476286224
2378.59,236.21870781790673
360.75,0.15053255358940854
4185.0,215.68997062302424
1421.21,222.7337300138508
792.86,50.26548245743669
3964.32,785.3981633974483
55.5,1.045364955482004
5.0,0.004188790204786391
1982.16,293.1482936917708
1727.0,94.223468053652
55.5,1.045364955482004
2378.59,236.21870781790673
2378.59,236.21870781790673
1421.21,222.7337300138508
4185.0,215.68997062302424
2378.59,236.21870781790673
1982.16,236.21870781790673
4300.0,2941.7397476286224
47.0,2.650718801466388
4000.0,611.580125059632
3800.0,465.5086330383212
2710.0,281.1026420597441
62.44,0.11043326495898843
3221.01,570.648863369327
4.0,0.003
300.0,2.1205750411731104
1600.0,34.986739285784424
4300.0,2941.7397476286224
4300.0,2941.7397476286224
2350.0,570.648863369327
0.005,1.2250000000000003e-06
4920.0,21.205750411731103
1800.0,591.8532793895785
0.005,1.2250000000000003e-06
4185.0,215.68997062302424
4300.0,2941.7397476286224
2378.59,236.21870781790673
743.31,2.1551325603625977
792.86,50.26548245743669
4300.0,2941.7397476286224
3500.0,215.68997062302424
94.0,0.1413716694115407
713.58,17.613156999977264
5.0,0.004188790204786391
792.86,50.26548245743669
2378.59,236.21870781790673
2378.59,236.21870781790673
4.0,0.003
1434.0,58.18857912979015
6000.0,1194.4924317570942
840.0,402.1238596594935
3000.0,611.580125059632
39.0,0.06544984694978735
5.0,0.004188790204786391
55.5,1.045364955482004
198.22,3.8586611767716628
840.0,402.1238596594935
2.0,0.004000000000000001
5.0,0.004188790204786391
5.0,0.004188790204786391
1421.21,222.7337300138508
3221.01,652.3391481473062
200.0,0.06544984694978735
4300.0,2941.7397476286224
4.0,0.009
0.005,1.1560000000000002e-06
1982.16,236.21870781790673
2710.0,281.1026420597441
2378.59,236.21870781790673
1.4,0.0010000000000000002
2378.59,236.21870781790673
1185.0,37.03230880235308
891.97,28.22485379801409
1727.0,94.223468053652
10.0,0.012
0.005,1.1560000000000002e-06
50.0,269.3915700453247
150.0,6.283185307179586
4000.0,611.580125059632
1.46,0.0021446605848506324
4300.0,2941.7397476286224
1982.16,236.21870781790673
2378.59,236.21870781790673
200.0,0.06544984694978735
4300.0,2941.7397476286224
39.64,0.26808257310632905
23.79,2.650718801466388
200.0,0.06544984694978735
3221.01,570.648863369327
78.3,0.7371739307666817
802.78,98.17477042468104
0.25,0.00025000000000000006
2440.0,196.38645456304172
600.0,196.38645456304172
4300.0,2941.7397476286224
15.0,0.09817477042468103
5.0,0.004188790204786391
1600.0,15.458992050151979
2650.0,387.23192508331454
5.0,0.004188790204786391
1764.12,1391.3807557465468
440.0,130.67061943525047
55.5,1.045364955482004
0.005,1.2250000000000003e-06
2.0,0.004000000000000001
1720.0,15.458992050151979
2150.0,92.40130852554641
1034.69,4.3471929715718165
200.0,0.06544984694978735
0.005,1.1560000000000002e-06
2350.0,236.21870781790673
3072.35,1014.3165709392329
4300.0,2941.7397476286224
1.0,0.0010000000000000002
3.0,0.0010000000000000002
1982.16,293.1482936917708
2.0,0.0020000000000000005
1982.16,236.21870781790673
5.0,0.004188790204786391
222.99,3.216990877275949
4300.0,2941.7397476286224
3.0,0.003
2378.59,236.21870781790673
840.0,402.1238596594935
55.5,1.045364955482004
5.0,0.004188790204786391
2410.0,236.21870781790673
222.99,3.216990877275949
2378.59,236.21870781790673
5.0,0.004188790204786391
6.2,5.059847557075393
3500.0,215.68997062302424
700.0,196.38645456304172
4185.0,215.68997062302424
39.64,0.26808257310632905
55.5,1.045364955482004
1185.0,37.03230880235308
222.99,3.216990877275949
5.0,0.004188790204786391
0.005,1.1560000000000002e-06
2378.59,236.21870781790673
840.0,402.1238596594935
0.005,1.1560000000000002e-06
600.0,196.38645456304172
440.0,130.67061943525047
802.78,98.17477042468104
3072.35,1014.3165709392329
3500.0,215.68997062302424
440.0,153.24060645680294
39.64,0.26808257310632905
1.0,0.00012500000000000003
1.0,0.0010000000000000002
20.0,0.018
260.0,6.283185307179586
3221.01,570.648863369327
10.0,0.012
328.0,4.1547562843725006
600.0,196.38645456304172
83.25,2.758167553404466
222.99,3.216990877275949
800.0,50.26548245743669
4500.0,1045.3649554820038
840.0,402.1238596594935
5.0,0.004188790204786391
4.0,0.003
4300.0,2941.7397476286224
1466.8,2155.132560362598
1434.0,58.18857912979015
4.0,0.003
3300.0,785.3981633974483
4185.0,215.68997062302424
222.99,3.216990877275949
2350.0,236.21870781790673
1434.0,58.18857912979015
8.0,0.008000000000000002
4300.0,2941.7397476286224
0.005,1.1560000000000002e-06
1.0,0.0010000000000000002
4000.0,1017.1133981464341
2350.0,236.21870781790673
50.0,269.3915700453247
222.99,3.216990877275949
1434.0,58.18857912979015
1600.0,34.986739285784424
2593.0,39.782773170570955
5.0,0.004188790204786391
5.0,0.004188790204786391
2.5,0.004000000000000001
2378.59,236.21870781790673
5.0,0.004188790204786391
1764.12,2201.644624997158
3000.0,652.3391481473062
807.73,365.5905732152091
4.0,0.003
1421.21,222.7337300138508
3000.0,611.580125059632
4185.0,215.68997062302424
200.0,0.06544984694978735
10.0,0.012
1387.51,15.458992050151979
1727.0,94.223468053652
56.0,1.045364955482004
2710.0,281.1026420597441
55.5,1.045364955482004
1434.0,58.18857912979015
2378.59,236.21870781790673
193.26,2.1551325603625977
3070.0,196.38645456304172
3000.0,611.580125059632
47.0,0.7853981633974483
5.0,0.004188790204786391
0.005,1.1560000000000002e-06
4000.0,330.456866298099
2440.0,196.38645456304172
222.99,3.216990877275949
300.0,0.9047786842338602
5.0,0.004188790204786391
328.0,4.1547562843725006
600.0,196.38645456304172
1982.16,278.733812083899
4185.0,215.68997062302424
3221.01,570.648863369327
600.0,196.38645456304172
3072.35,1014.3165709392329
1.0,0.0010000000000000002
2378.59,236.21870781790673
840.0,402.1238596594935
50.0,269.3915700453247
5450.94,2924.7245857216726
4300.0,2941.7397476286224
2378.59,236.21870781790673
2378.59,236.21870781790673
1421.21,222.7337300138508
4300.0,2941.7397476286224
1370.0,4.523893421169302
4185.0,215.68997062302424
1600.0,34.986739285784424
3221.01,570.648863369327
55.5,1.045364955482004
4300.0,2941.7397476286224
3221.01,570.648863369327
5.0,0.004188790204786391
4800.0,10231.88529673714
1720.0,15.458992050151979
1590.0,278.733812083899
2.0,0.003
39.64,0.26808257310632905
84.0,4.580442088933919
0.005,1.2250000000000003e-06
30.0,0.008000000000000002
600.0,196.38645456304172
2378.59,236.21870781790673
4185.0,215.68997062302424
42.0,1.5
328.0,4.1547562843725006
110.0,1.045364955482004
800.0,196.38645456304172
222.99,3.216990877275949
891.97,28.22485379801409
0.005,1.2250000000000003e-06
39.64,0.26808257310632905
1764.12,1056.810456103044
1434.0,58.18857912979015
1427.16,43.09636802194478
5.0,0.003
1434.0,169.64600329384882
2378.59,236.21870781790673
1387.51,15.458992050151979
0.005,1.1560000000000002e-06
21.8,0.0343815900008867
4185.0,215.68997062302424
3.8,0.009
2378.59,236.21870781790673
4300.0,2941.7397476286224
2378.59,236.21870781790673
80.81,0.9621465222829003
30.0,0.09817477042468103
840.0,402.1238596594935
792.86,50.26548245743669
0.3,0.00030000000000000003
1387.51,15.458992050151979
457.88,5.218713185178449
2378.59,236.21870781790673
5.0,0.004188790204786391
3221.01,570.648863369327
1466.8,2155.132560362598
4300.0,2941.7397476286224
1427.16,43.09636802194478
0.005,1.2250000000000003e-06
23.79,2.650718801466388
860.0,8.203326737053668
3221.01,570.648863369327
1000.0,13.221196333091795
495.54,5.944678698755286
2378.59,236.21870781790673
5.0,0.004188790204786391
4300.0,2941.7397476286224
3221.01,570.648863369327
2378.59,236.21870781790673
5.0,0.004188790204786391
4300.0,2941.7397476286224
5.0,269.3915700453247
4185.0,215.68997062302424
0.005,1.2250000000000003e-06
5.0,0.004188790204786391
5.0,0.004188790204786391
75.0,0.288
4300.0,2941.7397476286224
47.0,2.650718801466388
39.64,0.26808257310632905
1600.0,34.986739285784424
3.0,0.003
5.0,0.004188790204786391
4.0,0.003
2973.24,278.733812083899
55.5,1.045364955482004
3964.32,330.456866298099
357.78,0.3817035074111599
1727.0,94.223468053652
3000.0,611.580125059632
50.0,269.3915700453247
2800.0,1488.4200245046497
4300.0,2941.7397476286224
792.86,50.26548245743669
198.22,3.8586611767716628
5.0,0.004188790204786391
3221.01,570.648863369327
4.0,0.003
240.83,13.804158119873552
0.005,1.1560000000000002e-06
39.64,0.26808257310632905
2300.0,39.782773170570955
5.0,0.004188790204786391
792.86,50.26548245743669
3070.0,196.38645456304172
2383.94,570.648863369327
5.0,0.004188790204786391
328.0,4.1547562843725006
144.0,0.7853981633974483
1000.0,21.205750411731103
3500.0,215.68997062302424
802.78,98.17477042468104
110.0,1.045364955482004
5.0,0.004188790204786391
200.0,0.06544984694978735
2120.91,193.59427220057867
2350.0,236.21870781790673
2350.0,570.648863369327
4000.0,553.6813578521358
5.0,0.004000000000000001
1.0,0.0010000000000000002
4185.0,215.68997062302424
222.99,3.216990877275949
2.0,0.0020000000000000005
2150.0,92.40130852554641
1.0,0.025
328.0,4.1547562843725006
743.31,50.26548245743669
2378.59,236.21870781790673
2350.0,236.21870781790673
600.0,196.38645456304172
3500.0,215.68997062302424
100.0,0.252
39.64,0.26808257310632905
5.0,0.004188790204786391
0.005,1.1560000000000002e-06
4185.0,215.68997062302424
3.0,0.003
1615.0,278.733812083899
8.6,25.670946315760734
2350.0,236.21870781790673
3300.0,785.3981633974483
2.0,0.0020000000000000005
1318.14,809.1965131465543
1994.05,24.548306820380215
42.0,1.5
2350.0,236.21870781790673
445.99,86.8587536864506
693.76,196.38645456304172
5.0,0.004188790204786391
1.0,0.0010000000000000002
11397.42,1721.540858563208
891.97,28.22485379801409
400.0,98.17477042468104
39.64,0.26808257310632905
2378.59,236.21870781790673
4000.0,553.6813578521358
1000.0,94.223468053652
5500.0,2924.7245857216726
156.0,0.216
1434.0,58.18857912979015
2378.59,236.21870781790673
3072.35,1014.3165709392329
1490.0,33.67394625566559
5.0,269.3915700453247
98.41,0.7853981633974483
840.0,402.1238596594935
3500.0,215.68997062302424
5.0,0.004188790204786391
2350.0,236.21870781790673
440.0,1.3571680263507906
5.0,0.004188790204786391
55.5,1.045364955482004
0.005,1.1560000000000002e-06
1982.16,269.3915700453247
2378.59,236.21870781790673
39.64,0.26808257310632905
500.0,2.650718801466388
2378.59,236.21870781790673
1615.0,278.733812083899
802.78,98.17477042468104
2775.0,572.5552611167398
5.0,0.004188790204786391
0.005,1.1560000000000002e-06
1421.21,222.7337300138508
2120.91,193.59427220057867
792.86,50.26548245743669
100.0,269.3915700453247
4300.0,2941.7397476286224
860.0,8.203326737053668
39.64,0.26808257310632905
3221.01,570.648863369327
600.0,196.38645456304172
3802.0,465.5086330383212
1982.16,269.3915700453247
1720.0,15.458992050151979
1100.0,13.221196333091795
1982.16,236.21870781790673
328.0,4.1547562843725006
4300.0,2941.7397476286224
4185.0,215.68997062302424
2440.0,196.38645456304172
1000.0,21.205750411731103
440.0,153.24060645680294
37.0,0.12000000000000002
1982.16,293.1482936917708
200.0,0.06544984694978735
4.0,0.003
2378.59,236.21870781790673
440.0,92.40130852554641
440.0,153.24060645680294
4300.0,2941.7397476286224
1602.0,12.27184630308513
328.0,4.1547562843725006
2973.24,9.55593945405675
1000.0,13.221196333091795
802.78,98.17477042468104
100.0,0.06400000000000002
2.0,0.004000000000000001
5.0,0.004188790204786391
47.0,2.650718801466388
222.99,3.216990877275949
810.0,2.5446900494077327
891.97,28.22485379801409
4300.0,2941.7397476286224
200.0,0.06544984694978735
1000.0,50.26548245743669
3964.32,880.920109368187
1600.0,34.986739285784424
33.0,2.650718801466388
328.0,4.1547562843725006
5.0,0.004188790204786391
5.0,0.004188790204786391
100.0,269.3915700453247
39.64,0.26808257310632905
1.7,0.003106044
10.0,0.012
5.0,0.004188790204786391
3072.35,1014.3165709392329
2378.59,236.21870781790673
5.0,0.004188790204786391
1434.0,58.18857912979015
1.0,0.0020000000000000005
4300.0,2941.7397476286224
2378.59,236.21870781790673
891.97,50.26548245743669
1.0,0.0005235987755982989
1421.21,222.7337300138508
3221.01,570.648863369327
1.0,0.0070685834705770355
1139.74,2.2972896279375363
5.0,0.004000000000000001
600.0,196.38645456304172
5.0,0.004188790204786391
200.0,0.06544984694978735
900.0,15.458992050151979
1.0,0.0010000000000000002
10.0,0.012
2710.0,281.1026420597441
792.86,50.26548245743669
840.0,402.1238596594935
1421.21,58.18857912979015
2378.59,236.21870781790673
346.88,86.8587536864506
1421.21,222.7337300138508
3221.01,570.648863369327
5.0,0.004188790204786391
1421.21,222.7337300138508
900.0,12.024225970129182
110.0,1.045364955482004
2350.0,236.21870781790673
1050.0,39.782773170570955
23.79,2.650718801466388
4300.0,2941.7397476286224
2350.0,236.21870781790673
792.86,50.26548245743669
5.0,0.004188790204786391
500.0,3.7699111843077517
2130.0,1257.903908673477
4300.0,2941.7397476286224
2378.59,236.21870781790673
4300.0,2941.7397476286224
1783.94,860.7278932951717
600.0,196.38645456304172
4300.0,2941.7397476286224
4300.0,2941.7397476286224
2710.0,281.1026420597441
3964.32,330.456866298099
4.0,0.003
3.0,0.003
3500.0,215.68997062302424
5.0,0.004188790204786391
1.0,0.0062831853071795875
5.0,0.004188790204786391
887.02,17.24106048290078
840.0,402.1238596594935
4.0,0.003
10.0,0.6749999999999999
290.0,1.3571680263507906
23.79,2.650718801466388
1982.16,236.21870781790673
2710.0,281.1026420597441
39.64,0.26808257310632905
3200.0,24.928537706235005
1840.0,572.5552611167398
39.64,0.06400000000000002
4300.0,2941.7397476286224
200.0,0.06544984694978735
5.0,0.004188790204786391
0.25,0.00012500000000000003
14.0,0.012
30.0,2.650718801466388
2000.0,652.3391481473062
2378.59,236.21870781790673
2378.59,236.21870781790673
20.0,0.7853981633974483
5500.0,2924.7245857216726
4000.0,553.6813578521358
4300.0,2941.7397476286224
2095.0,809.1965131465543
1600.0,34.986739285784424
1600.0,34.986739285784424
128.84,6.283185307179586
33.0,2.650718801466388
328.0,4.1547562843725006
1982.16,236.21870781790673
2.0,0.0020000000000000005
40.0,2.650718801466388
4300.0,2941.7397476286224
4000.0,553.6813578521358
3200.0,24.928537706235005
5.5,0.003
8.0,0.012
23.79,2.650718801466388
1665.0,278.733812083899
23.79,2.650718801466388
4.0,0.003
1000.0,13.221196333091795
5.0,0.004188790204786391
3221.01,570.648863369327
47.0,2.650718801466388
5.0,0.004188790204786391
1.3,0.0010000000000000002
1000.0,13.221196333091795
1387.51,15.458992050151979
2378.59,236.21870781790673
0.005,1.2250000000000003e-06
2378.59,236.21870781790673
353.82,4.580442088933919
4300.0,2941.7397476286224
792.86,50.26548245743669
802.78,98.17477042468104
2120.91,193.59427220057867
2378.59,652.3391481473062
405.0,0.5235987755982988
10.0,0.012
3.0,0.003
3221.01,570.648863369327
3240.0,196.38645456304172
4300.0,2941.7397476286224
1290.0,36.64353671147135
50.0,269.3915700453247
110.0,1.045364955482004
5.0,0.004188790204786391
2350.0,236.21870781790673
4185.0,215.68997062302424
5.0,0.003
891.97,167.9551918445015
200.0,0.06544984694978735
3072.35,1014.3165709392329
4000.0,611.580125059632
2.0,0.004000000000000001
1.0,0.0062831853071795875
55.5,1.045364955482004
2120.91,193.59427220057867
342.91,23.17209603015969
55.5,1.045364955482004
2378.59,236.21870781790673
1000.0,94.223468053652
2.3,0.004000000000000001
5.0,0.004188790204786391
4185.0,215.68997062302424
1840.0,809.1965131465543
10.0,0.012
39.64,0.26808257310632905
1.0,0.0010000000000000002
39.64,0.26808257310632905
10.0,0.192
203.0,1.0
1387.51,15.458992050151979
328.0,4.1547562843725006
600.0,196.38645456304172
1421.21,222.7337300138508
1.4,0.0010000000000000002
300.0,0.06544984694978735
7.0,0.004188790204786391
2378.59,236.21870781790673
600.0,196.38645456304172
440.0,153.24060645680294
1466.8,2155.132560362598
5.0,0.004188790204786391
55.5,1.045364955482004
2378.59,236.21870781790673
104.0,0.8
600.0,196.38645456304172
1090.0,6.234490621048945
55.5,1.045364955482004
4185.0,215.68997062302424
1434.0,58.18857912979015
2350.0,236.21870781790673
1982.16,293.1482936917708
800.0,50.26548245743669
4.0,0.003
840.0,402.1238596594935
20.0,0.012
2378.59,236.21870781790673
2378.59,236.21870781790673
4300.0,2941.7397476286224
1.0,0.0010000000000000002
1820.0,1391.3807557465468
4.0,0.003
200.0,0.06544984694978735
2.0,0.0020000000000000005
1.0,0.0010000000000000002
1434.0,58.18857912979015
1000.0,9.17470718554363
10.0,0.012
50.0,269.3915700453247
743.31,21.205750411731103
39.64,0.26808257310632905
0.5,0.000375
100.0,269.3915700453247
1675.0,278.733812083899
222.99,3.216990877275949
2350.0,570.648863369327
1.0,0.008000000000000002
328.0,4.1547562843725006
545.09,4.1887902047863905
2699.7,387.23192508331454
1.0,0.0010000000000000002
4185.0,215.68997062302424
1387.51,15.458992050151979
5.0,0.004188790204786391
4300.0,2941.7397476286224
1982.16,236.21870781790673
4185.0,215.68997062302424
2378.59,236.21870781790673
0.5,0.00025000000000000006
3126.83,1.045364955482004
4300.0,2941.7397476286224
4000.0,330.456866298099
1421.21,222.7337300138508
1421.21,222.7337300138508
55.5,1.045364955482004
4000.0,1014.3165709392329
1922.7,98.17477042468104
2120.91,153.24060645680294
3221.01,570.648863369327
5.0,0.004188790204786391
4300.0,2941.7397476286224
0.016,0.0004928069788029141
4300.0,2941.7397476286224
2378.59,236.21870781790673
0.005,1.2250000000000003e-06
4000.0,553.6813578521358
1.0,0.0010000000000000002
4.0,0.003
100.0,0.3429999999999999
39.0,0.03200000000000001
3072.35,1014.3165709392329
222.99,3.216990877275949
1840.0,809.1965131465543
8.0,0.008000000000000002
100.0,269.3915700453247
1427.16,43.09636802194478
0.005,1.2250000000000003e-06
4000.0,553.6813578521358
840.0,402.1238596594935
39.64,0.26808257310632905
12.0,0.027
1421.21,222.7337300138508
604.56,17.056993783928796
10.0,0.012
1486.62,278.733812083899
4300.0,2941.7397476286224
1421.21,222.7337300138508
2350.0,570.648863369327
200.0,0.06544984694978735
4.96,0.004188790204786391
55.5,1.045364955482004
21.8,0.0343815900008867
328.0,4.1547562843725006
792.86,50.26548245743669
39.64,0.26808257310632905
39.64,0.26808257310632905
2350.0,570.648863369327
4000.0,553.6813578521358
5.0,0.004188790204786391
1665.0,278.733812083899
1387.51,15.458992050151979
50.0,269.3915700453247
2973.24,278.733812083899
2120.91,193.59427220057867
3072.35,1014.3165709392329
4300.0,2941.7397476286224
1.0,0.0062831853071795875
39.64,0.26808257310632905
1982.16,236.21870781790673
840.0,402.1238596594935
4000.0,553.6813578521358
0.005,1.1560000000000002e-06
1900.0,860.7278932951717
4.0,0.003
1427.16,43.09636802194478
2350.0,236.21870781790673
2095.0,809.1965131465543
5.0,0.003
33.0,2.650718801466388
200.0,0.06544984694978735
4185.0,215.68997062302424
18.0,0.06945590118188995
4000.0,1014.3165709392329
2710.0,281.1026420597441
55.5,1.045364955482004
4185.0,215.68997062302424
1.0,0.0010000000000000002
4000.0,553.6813578521358
1.0,0.0010000000000000002
55.5,1.045364955482004
2378.59,236.21870781790673
4.0,0.003
802.78,98.17477042468104
39.64,0.26808257310632905
4185.0,215.68997062302424
