Shape, Mass, Dimensions
Box,0.005,0.001,0.034,0.034
Sphere,200.0,0.5
Sphere,5.0,0.2
Cyl,2378.59,6.7,6.7
Cyl,2378.59,6.7,6.7
Cyl,3072.35,10.89,10.89
Cyl,2378.59,6.7,6.7
Cyl,2378.59,6.7,6.7
Box,8.0,0.3,0.2,0.2
Cyl,1982.16,7.0,7.0
Cyl,250.0,3.4,3.4
Cyl,2378.59,6.7,6.7
Cyl,440.0,5.5,5.5
Sphere,1189.3,2.5
Cyl,2378.59,6.7,6.7
Box,5.0,0.2,0.1,0.1
Cyl,3500.0,6.5,6.5
Cyl,1600.0,4.1,2.65
Cyl,328.0,2.3,1.0
Cyl,800.0,4.0,4.0
Sphere,0.016,0.098
Cyl,2973.24,7.08,7.08
Cyl,4300.0,15.53,15.53
Cyl,2378.59,6.7,6.7
Sphere,200.0,0.5
Box,5.0,0.3,0.1,0.1
Sphere,200.0,0.5
Cyl,2350.0,6.7,6.7
Cyl,4000.0,8.9,8.9
Cyl,1982.16,6.7,6.7
Box,6.0,0.5,0.5,0.5
Cyl,840.0,8.0,8.0
Cyl,2378.59,6.7,6.7
Cyl,4300.0,15.53,15.53
Cyl,12921.7,17.79,17.79
Box,4.0,0.3,0.1,0.1
Cyl,4300.0,15.53,15.53
Cyl,109.0,1.4,1.4
Cyl,2378.59,6.7,6.7
Cyl,2000.0,7.5,7.5
Cyl,55.5,1.1,1.1
Cyl,1883.05,7.9,7.9
Cyl,2120.91,6.27,6.27
Box,0.005,0.001,0.034,0.034
Cyl,4000.0,8.9,8.9
Sphere,39.64,0.8
Cyl,1720.0,2.7,2.7
Cyl,3221.01,4.5,4.5
Cyl,100.0,7.0,7.0
Cyl,437.07,2.1,1.6
Cyl,150.0,2.0,2.0
Cyl,600.0,6.3,6.3
Cyl,600.0,6.3,6.3
Cyl,743.31,4.0,4.0
Sphere,234.89,0.97
Cyl,1764.12,11.04,11.04
Cyl,18000.0,23.4,23.4
Box,14.0,0.2,0.2,0.2
Cyl,2300.0,3.7,3.7
Cyl,55.5,1.1,1.1
Cyl,2378.59,6.7,6.7
Sphere,39.64,0.8
Cyl,1421.21,6.57,6.57
Box,0.005,0.001,0.035,0.035
Cyl,55.5,1.1,1.1
Cyl,1982.16,6.7,6.7
Cyl,4300.0,15.53,15.53
Cyl,8811.0,6.5,6.5
Cyl,55.5,1.1,1.1
Sphere,5.0,0.2
Cyl,2350.0,8.99,8.99
Cyl,2378.59,6.7,6.7
Cyl,6441.0,9.8,9.8
Sphere,5.0,0.2
Cyl,1427.16,3.8,3.8
Box,0.005,0.001,0.035,0.035
Cyl,1000.0,4.0,4.0
Cyl,2378.59,6.7,6.7
Cyl,400.0,2.1,2.1
Cyl,4300.0,15.53,15.53
Cyl,792.86,4.0,4.0
Cyl,8225.97,10.4,10.4
Cyl,329.0,2.5,0.9
Cyl,840.0,8.0,8.0
Cyl,2378.59,6.7,6.7
Sphere,5.0,0.2
Box,136.0,1.2,0.8,0.8
Cyl,3072.35,10.89,10.89
Cyl,2350.0,6.7,6.7
Cyl,891.97,3.3,3.3
Cyl,787.91,5.0,5.0
Cyl,1820.0,12.1,12.1
Cyl,3300.0,10.0,10.0
Cyl,4300.0,15.53,15.53
Cyl,1434.0,4.2,4.2
Sphere,5.0,0.2
Cyl,831.52,7.8,7.8
Box,314.0,1.3,1.0,1.0
Sphere,39.64,0.8
Box,2.0,0.15,0.1,0.15
Cyl,4800.0,23.53,23.53
Sphere,5.0,0.2
Cyl,4300.0,15.53,15.53
Cyl,1727.0,4.932,4.932
Cyl,2378.59,6.7,6.7
Cyl,1440.0,3.8,3.8
Sphere,5.0,0.2
Box,0.005,0.001,0.034,0.034
Cyl,4300.0,15.53,15.53
Cyl,1434.0,4.2,4.2
Sphere,5.0,0.2
Cyl,2378.59,6.7,6.7
Sphere,5.0,0.2
Cyl,792.86,4.0,4.0
Cyl,792.86,4.0,4.0
Cyl,1764.12,11.8,11.8
Cyl,2775.0,9.0,9.0
Box,2.68,0.3,0.1,0.3
Cyl,2378.59,6.7,6.7
Sphere,39.64,0.8
Cyl,55.5,1.1,1.1
Cyl,2350.0,6.7,6.7
Cyl,400.0,2.1,2.1
Cyl,50.0,7.0,7.0
Cyl,802.78,5.0,5.0
Cyl,2350.0,6.7,6.7
Cyl,250.0,3.4,3.4
Cyl,2120.91,6.27,6.27
Cyl,55.5,1.1,1.1
Sphere,39.0,0.5
Cyl,1700.0,4.3,4.3
Cyl,900.0,2.7,2.7
Box,4.0,0.3,0.1,0.1
Box,37.0,0.75,0.4,0.4
Sphere,200.0,0.5
Cyl,4300.0,15.53,15.53
Cyl,2378.59,6.7,6.7
Box,3.0,0.3,0.1,0.1
Cyl,2440.0,6.3,6.3
Box,100.0,0.7,0.6,0.6
Cyl,1434.0,4.2,4.2
Cyl,4300.0,15.53,15.53
Cyl,364.72,2.44,1.22
Cyl,693.76,6.59,6.59
Cyl,346.88,5.19,5.19
Cyl,35.0,1.3,0.3
Cyl,1982.16,6.7,6.7
Cyl,328.0,2.3,1.0
Box,1.0,0.1,0.1,0.1
Cyl,440.0,5.5,5.5
Cyl,8225.97,10.4,10.4
Cyl,303.27,1.9,1.65
Cyl,2500.0,8.7,8.7
Cyl,2973.24,7.08,7.08
Cyl,328.0,2.3,1.0
Cyl,4185.0,6.5,6.5
Cyl,100.0,7.0,7.0
Cyl,3964.32,28.0,28.0
Cyl,2350.0,6.7,6.7
Box,0.5,0.1,0.05,0.05
Cyl,2378.59,6.7,6.7
Cyl,50.0,7.0,7.0
Sphere,1248.76,2.3
Cyl,222.99,1.6,1.6
Sphere,5.0,0.2
Cyl,4300.0,15.53,15.53
Sphere,5.0,0.2
Cyl,4300.0,15.53,15.53
Cyl,23.79,1.5,1.5
Cyl,840.0,8.0,8.0
Cyl,792.86,4.0,4.0
Cyl,3650.0,7.08,7.08
Cyl,4300.0,15.53,15.53
Cyl,50.0,7.0,7.0
Cyl,5.0,7.0,7.0
Cyl,55.5,1.1,1.1
Cyl,4185.0,6.5,6.5
Cyl,1600.0,4.1,2.65
Cyl,991.08,2.0,2.0
Cyl,1982.16,6.7,6.7
Cyl,84.0,1.8,1.8
Sphere,200.0,0.5
Cyl,792.86,4.0,4.0
Cyl,328.0,2.3,1.0
Cyl,3500.0,6.5,6.5
Cyl,328.0,2.3,1.0
Cyl,3500.0,6.5,6.5
Cyl,202.0,1.4,1.4
Cyl,840.0,8.0,8.0
Cyl,693.76,6.3,6.3
Cyl,2378.59,6.7,6.7
Box,550.0,1.5,0.5,0.5
Cyl,700.69,2.82,2.82
Cyl,891.97,2.7,2.7
Cyl,792.86,4.0,4.0
Cyl,4300.0,15.53,15.53
Cyl,2080.0,14.1,14.1
Cyl,600.0,6.3,6.3
Box,5.0,0.1,0.2,0.2
Cyl,440.0,5.8,5.8
Cyl,1982.16,6.7,6.7
Cyl,3221.01,8.99,8.99
Cyl,1883.05,7.9,7.9
Box,4.0,0.3,0.1,0.1
Sphere,5.0,0.2
Cyl,2350.0,6.7,6.7
Cyl,4300.0,15.53,15.53
Cyl,4185.0,6.5,6.5
Box,5.0,0.1,0.2,0.2
Cyl,55.5,1.1,1.1
Box,2.0,0.2,0.1,0.2
Cyl,2350.0,6.7,6.7
Sphere,5.0,0.2
Cyl,1700.0,9.1,9.1
Cyl,2378.59,6.7,6.7
Cyl,1770.0,9.1,9.1
Cyl,1440.0,3.8,3.8
Sphere,39.64,0.8
Box,42.0,1.5,1.0,1.0
Cyl,50.0,7.0,7.0
Cyl,1421.21,6.57,6.57
Cyl,3500.0,6.5,6.5
Cyl,1387.51,2.7,2.7
Cyl,1000.0,3.35,1.5
Box,203.0,1.0,1.0,1.0
Sphere,400.0,1.0
Box,0.005,0.001,0.034,0.034
Cyl,2120.91,6.27,6.27
Cyl,600.0,1.7,0.5
Cyl,4300.0,15.53,15.53
Sphere,5.0,0.2
Box,20.0,0.5,0.5,0.5
Cyl,1727.0,4.932,4.932
Cyl,2120.91,6.27,6.27
Cyl,1185.0,3.9,3.1
Cyl,3221.01,8.99,8.99
Cyl,56.0,1.1,1.1
Box,5.0,0.3,0.1,0.1
Box,2.0,0.2,0.1,0.1
Cyl,4185.0,6.5,6.5
Cyl,1764.12,11.04,11.04
Sphere,49.55,0.33
Cyl,440.0,5.5,5.5
Cyl,2378.59,6.7,6.7
Box,5.0,0.3,0.1,0.3
Cyl,2378.59,6.7,6.7
Cyl,3000.0,9.4,9.4
Cyl,4300.0,15.53,15.53
Box,500.0,8.0,2.0,2.0
Cyl,55.5,1.1,1.1
Box,4.0,0.3,0.1,0.1
Cyl,1720.0,2.7,2.7
Cyl,1421.21,6.57,6.57
Cyl,328.0,2.3,1.0
Sphere,39.64,0.8
Cyl,2710.0,7.1,7.1
Cyl,1982.16,6.7,6.7
Cyl,1727.0,4.932,4.932
Cyl,495.54,2.9,0.9
Cyl,3221.01,8.99,8.99
Box,0.005,0.001,0.034,0.034
Cyl,1311.2,10.0,10.0
Cyl,55.5,1.1,1.1
Cyl,4800.0,23.53,23.53
Cyl,400.0,2.1,2.1
Cyl,4185.0,6.5,6.5
Cyl,2378.59,6.7,6.7
Cyl,3221.01,8.99,8.99
Cyl,840.0,8.0,8.0
Cyl,1421.21,6.57,6.57
Cyl,891.97,2.0,2.0
Cyl,4185.0,6.5,6.5
Cyl,4185.0,6.5,6.5
Cyl,1600.0,4.1,2.65
Cyl,1883.05,5.99,5.99
Cyl,2350.0,6.7,6.7
Cyl,840.0,8.0,8.0
Cyl,6000.0,11.5,11.5
Box,5.0,0.3,0.1,0.1
Box,105.0,0.3,0.8,0.8
Sphere,5.0,0.2
Cyl,1400.0,4.0,4.0
Box,65.0,0.9,0.5,0.5
Cyl,1560.0,7.08,7.08
Cyl,1427.16,3.8,3.8
Cyl,10753.0,6.3,6.3
Cyl,1000.0,3.0,1.0
Cyl,4800.0,23.53,23.53
Box,5.0,0.3,0.1,0.1
Box,40.0,0.5,0.3,0.3
Sphere,200.0,0.5
Cyl,50.0,7.0,7.0
Cyl,2378.59,6.7,6.7
Cyl,840.0,7.99,7.99
Cyl,2350.0,8.99,8.99
Cyl,1387.51,2.7,2.7
Cyl,55.5,1.1,1.1
Cyl,2378.59,6.7,6.7
Box,5.0,0.3,0.1,0.3
Box,100.0,0.7,0.6,0.6
Sphere,5.0,0.2
Cyl,2378.59,6.7,6.7
Box,360.0,0.6,0.6,0.6
Cyl,328.0,2.3,1.0
Cyl,2378.59,6.7,6.7
Cyl,600.0,7.1,7.1
Cyl,2350.0,6.7,6.7
Cyl,3000.0,9.4,9.4
Sphere,200.0,0.5
Cyl,7928.64,10.0,10.0
Cyl,600.0,6.3,6.3
Sphere,39.64,0.8
Cyl,147.0,1.1,0.6
Cyl,1434.0,4.2,4.2
Box,41.5,0.813,0.508,0.508
Cyl,2378.59,6.7,6.7
Cyl,4300.0,15.53,15.53
Sphere,39.64,0.8
Cyl,3072.35,10.89,10.89
Sphere,39.64,0.8
Cyl,4300.0,15.53,15.53
Cyl,2378.59,6.7,6.7
Cyl,2120.91,6.27,6.27
Cyl,4300.0,15.53,15.53
Cyl,3221.01,8.99,8.99
Cyl,55.5,1.1,1.1
Box,10.0,0.246,0.246,0.246
Cyl,4147.67,4.15,4.11
Cyl,2095.0,10.1,10.1
Box,2.54,0.3,0.1,0.1
Cyl,1486.62,7.99,7.99
Cyl,600.0,6.3,6.3
Cyl,1600.0,4.1,2.65
Cyl,2710.0,7.1,7.1
Cyl,2710.0,7.1,7.1
Box,1.0,0.1,0.1,0.1
Cyl,328.0,2.3,1.0
Cyl,600.0,6.3,6.3
Cyl,2120.91,6.27,6.27
Sphere,200.0,0.5
Cyl,810.0,1.8,1.0
Cyl,55.5,1.1,1.1
Cyl,1427.16,3.8,3.8
Cyl,2378.59,6.7,6.7
Cyl,4300.0,15.53,15.53
Cyl,1764.12,14.1,14.1
Cyl,2370.0,4.1,2.65
Box,0.005,0.001,0.035,0.035
Sphere,644.2,2.0
Cyl,2095.0,10.1,10.1
Box,4.0,0.3,0.1,0.1
Cyl,13180.0,10.9,10.9
Cyl,3221.01,8.99,8.99
Cyl,67.39,2.1,2.1
Cyl,2120.91,6.27,6.27
Cyl,4300.0,15.53,15.53
Cyl,1783.94,10.31,10.31
Box,1.0,0.025,0.203,0.203
Sphere,300.0,0.5
Cyl,4147.67,4.15,4.11
Sphere,5.0,0.2
Cyl,4185.0,6.5,6.5
Cyl,4300.0,15.53,15.53
Sphere,5.0,0.2
Box,1.0,0.1,0.1,0.1
Cyl,1764.12,14.1,14.1
Cyl,74.0,0.85,0.85
Cyl,845.0,4.8,4.8
Sphere,5.0,0.2
Cyl,2973.24,7.08,7.08
Cyl,2378.59,6.7,6.7
Sphere,200.0,0.5
Cyl,3000.0,9.4,9.4
Box,5.0,0.2,0.2,0.2
Box,5.0,0.3,0.1,0.1
Cyl,600.0,6.3,6.3
Cyl,4300.0,15.53,15.53
Cyl,10169.0,7.5,7.5
Cyl,1700.0,9.1,9.1
Cyl,1840.0,10.1,10.1
Cyl,1764.12,11.04,11.04
Cyl,2378.59,6.7,6.7
Cyl,891.97,3.3,3.3
Cyl,1421.21,6.57,6.57
Cyl,181.0,1.5,1.5
Cyl,2095.0,10.1,10.1
Box,0.005,0.001,0.034,0.034
Box,136.0,1.2,0.8,0.8
Sphere,300.0,0.5
Box,8.0,0.3,0.2,0.2
Cyl,2800.0,12.375,12.375
Cyl,600.0,6.3,6.3
Cyl,2378.59,6.7,6.7
Box,50.0,1.0,0.5,0.5
Cyl,2378.59,6.7,6.7
Sphere,200.0,0.5
Cyl,23.79,1.5,1.5
Box,1.0,0.1,0.1,0.1
Sphere,200.0,0.5
Cyl,1421.21,6.57,6.57
Box,20.0,0.5,0.5,0.5
Cyl,100.0,7.0,7.0
Cyl,792.86,4.0,4.0
Cyl,1982.16,6.7,6.7
Cyl,50.0,7.0,7.0
Cyl,346.88,4.8,4.8
Cyl,2378.59,6.7,6.7
Cyl,2120.91,6.27,6.27
Cyl,4300.0,15.53,15.53
Box,10.0,0.3,0.2,0.2
Cyl,2350.0,6.7,6.7
Cyl,2350.0,6.7,6.7
Cyl,4300.0,15.53,15.53
Cyl,1883.05,7.9,7.9
Cyl,650.0,4.0,4.0
Cyl,891.97,2.7,2.7
Cyl,1421.21,6.57,6.57
Box,0.005,0.001,0.034,0.034
Cyl,1982.16,7.2,7.2
Cyl,84.0,1.8,1.8
Cyl,176.41,1.1,0.8
Cyl,2973.24,10.0,10.0
Cyl,1982.16,6.7,6.7
Box,4.0,0.3,0.1,0.1
Cyl,4185.0,6.5,6.5
Cyl,4300.0,15.53,15.53
Sphere,39.64,0.8
Box,0.005,0.001,0.034,0.034
Box,0.005,0.001,0.035,0.035
Cyl,440.0,5.5,5.5
Cyl,336.97,1.73,1.61
Cyl,1.0,0.3,0.1
Cyl,600.0,6.3,6.3
Cyl,2120.91,6.27,6.27
Cyl,4300.0,15.53,15.53
Cyl,1000.0,3.35,1.5
Cyl,1421.21,6.57,6.57
Cyl,2378.59,6.7,6.7
Box,50.0,0.5,0.4,0.5
Cyl,56.0,1.1,1.1
Cyl,634.29,2.8,2.8
Cyl,2378.59,6.7,6.7
Cyl,2680.0,5.99,5.99
Cyl,800.0,4.0,4.0
Cyl,2378.59,6.7,6.7
Cyl,2350.0,6.7,6.7
Cyl,50.0,7.0,7.0
Box,40.0,0.3,0.8,0.8
Sphere,5.0,0.2
Cyl,1000.0,3.35,1.5
Cyl,2095.0,10.1,10.1
Sphere,7.0,3.66
Cyl,1883.05,7.9,7.9
Cyl,150.0,2.9,0.9
Cyl,4300.0,15.53,15.53
Cyl,4000.0,8.9,8.9
Cyl,1387.51,2.7,2.7
Cyl,2378.59,6.7,6.7
Cyl,2973.24,10.0,10.0
Cyl,1764.12,12.1,12.1
Box,3.59,0.3,0.1,0.1
Cyl,2378.59,6.7,6.7
Cyl,3221.01,8.99,8.99
Box,7.9,0.3,0.2,0.2
Cyl,2350.0,7.1,6.7
Sphere,5.0,0.2
Cyl,1421.21,6.57,6.57
Cyl,440.0,5.5,5.5
Box,0.005,0.001,0.035,0.035
Sphere,39.64,0.8
Cyl,840.0,8.0,8.0
Cyl,1982.16,6.7,6.7
Box,1.0,0.1,0.1,0.1
Box,344.0,1.0,3.9,3.9
Cyl,3221.01,8.99,8.99
Cyl,186.0,3.7,3.7
Cyl,4300.0,15.53,15.53
Cyl,222.99,1.6,1.6
Sphere,5.0,0.2
Cyl,400.0,2.2,2.2
Cyl,4300.0,15.53,15.53
Cyl,1982.16,6.7,6.7
Cyl,600.0,6.3,6.3
Cyl,2378.59,6.7,6.7
Cyl,2378.59,6.7,6.7
Box,4.0,0.3,0.1,0.3
Cyl,3221.01,8.99,8.99
Box,8.0,0.3,0.2,0.2
Box,1.0,0.1,0.1,0.1
Cyl,292.37,1.83,1.52
Cyl,2698.0,5.99,5.99
Cyl,50.0,7.0,7.0
Sphere,200.0,0.5
Cyl,429.14,2.4,2.4
Sphere,5.0,0.2
Cyl,2973.24,7.08,7.08
Box,7.0,0.3,0.1,0.1
Sphere,200.0,0.5
Cyl,3072.35,10.89,10.89
Cyl,1440.0,3.8,3.8
Cyl,495.54,2.9,0.9
Box,0.3,0.025,0.1,0.1
Cyl,17119.54,8.6,8.6
Cyl,600.0,6.3,6.3
Cyl,2973.24,7.08,7.08
Cyl,2378.59,6.7,6.7
Sphere,39.64,0.8
Cyl,1727.0,4.932,4.932
Cyl,2350.0,6.7,6.7
Cyl,4147.67,4.15,4.11
Sphere,200.0,0.5
Cyl,2378.59,6.7,6.7
Box,0.005,0.001,0.034,0.034
Cyl,600.0,6.3,6.3
Cyl,127.85,1.4,1.4
Box,3.0,0.3,0.1,0.1
Sphere,1248.76,2.3
Box,2.0,0.2,0.1,0.1
Cyl,2300.0,3.7,3.7
Cyl,6000.0,11.5,11.5
Sphere,39.64,0.8
Box,0.005,0.001,0.034,0.034
Sphere,5.0,0.2
Cyl,2378.59,6.7,6.7
Box,1.0,0.1,0.1,0.1
Cyl,2378.59,6.7,6.7
Sphere,39.64,0.8
Cyl,2500.0,8.7,8.7
Box,105.0,0.3,0.8,0.8
Cyl,4000.0,8.9,8.9
Cyl,1600.0,4.1,2.65
Sphere,39.64,0.8
Cyl,860.0,3.2,1.02
Cyl,68.0,1.5,1.5
Cyl,328.0,2.3,1.0
Sphere,39.64,0.8
Sphere,171.46,1.0
Cyl,800.0,4.0,4.0
Box,0.005,0.001,0.035,0.035
Box,4.0,0.3,0.1,0.3
Box,8.0,0.3,0.2,0.2
Sphere,86.0,0.5
Sphere,200.0,0.5
Cyl,2378.59,6.7,6.7
Cyl,1982.16,7.0,7.0
Cyl,2500.0,8.7,8.7
Cyl,1600.0,4.1,2.65
Cyl,792.86,4.0,4.0
Cyl,328.0,2.3,1.0
Sphere,39.64,0.8
Cyl,2378.59,6.7,6.7
Sphere,200.0,0.5
Sphere,5.0,0.2
Cyl,743.31,1.4,1.4
Cyl,4300.0,15.53,15.53
Cyl,2350.0,8.99,8.99
Box,5.0,0.3,0.1,0.1
Cyl,1490.0,8.2,8.2
Cyl,1427.16,3.8,3.8
Cyl,125.0,2.1,2.1
Cyl,4006.0,8.0,8.0
Cyl,20.81,1.68,1.68
Cyl,4300.0,15.53,15.53
Box,1.0,0.1,0.1,0.1
Cyl,4300.0,15.53,15.53
Cyl,840.0,8.0,8.0
Box,4.0,0.3,0.1,0.1
Cyl,2350.0,8.99,8.99
Cyl,2120.91,6.27,6.27
Cyl,517.34,3.6,3.6
Cyl,2378.59,6.7,6.7
Cyl,2710.0,7.1,7.1
Cyl,1250.0,5.8,5.8
Cyl,55.5,1.1,1.1
Cyl,8.22,0.94,0.94
Cyl,50.0,1.0,1.0
Cyl,328.0,2.3,1.0
Cyl,1982.16,6.7,6.7
Cyl,4185.0,6.5,6.5
Cyl,802.78,5.0,5.0
Cyl,3964.32,7.49,7.5
Cyl,1727.0,4.932,4.932
Cyl,1982.16,7.2,7.2
Cyl,1000.0,3.35,1.7
Cyl,4300.0,15.53,15.53
Cyl,3221.01,8.99,8.99
Box,5.0,0.3,0.2,0.2
Cyl,1921.0,4.5,4.0
Cyl,2710.0,7.1,7.1
Box,2.0,0.1,0.1,0.1
Cyl,4185.0,6.5,6.5
Cyl,222.99,1.6,1.6
Sphere,5.0,0.2
Cyl,1000.0,3.35,1.5
Cyl,500.0,1.5,1.5
Cyl,222.99,1.6,1.6
Cyl,437.07,2.1,1.6
Cyl,2440.0,7.1,7.1
Cyl,4147.67,4.15,4.11
Cyl,1100.0,3.35,1.5
Cyl,5000.0,10.823,10.823
Cyl,1764.12,11.04,11.04
Cyl,2378.59,6.7,6.7
Sphere,300.0,0.5
Cyl,1764.12,11.04,11.04
Cyl,1820.0,12.1,12.1
Cyl,1000.0,3.35,1.5
Cyl,1421.21,6.57,6.57
Cyl,4300.0,15.53,15.53
Box,20.0,1.0,0.4,1.0
Cyl,55.5,1.1,1.1
Cyl,1387.51,2.7,2.7
Sphere,5.0,0.2
Cyl,1000.0,3.35,1.5
Box,20.0,0.5,0.5,0.5
Cyl,1434.0,4.2,4.2
Sphere,5.0,0.2
Cyl,2378.59,6.7,6.7
Cyl,4300.0,15.53,15.53
Cyl,2378.59,6.7,6.7
Box,4.0,0.3,0.1,0.1
Cyl,4000.0,10.89,10.89
Box,10.0,0.2,0.2,0.2
Cyl,198.22,1.7,1.7
Cyl,600.0,6.3,6.3
Cyl,2710.0,7.1,7.1
Cyl,4185.0,6.5,6.5
Cyl,50.0,7.0,7.0
Cyl,5550.05,3.5,1.5
Cyl,882.06,2.8,2.8
Cyl,1770.0,9.1,9.1
Cyl,2440.0,6.3,6.3
Box,20.0,0.5,0.5,0.5
Sphere,39.64,0.8
Cyl,4300.0,15.53,15.53
Cyl,4300.0,15.53,15.53
Sphere,39.64,0.8
Cyl,792.86,4.0,4.0
Sphere,5.0,0.2
Cyl,1318.14,8.59,8.59
Cyl,328.0,2.3,1.0
Box,89.0,0.5,0.5,0.5
Cyl,5500.0,15.5,15.5
Box,2.0,0.2,0.1,0.2
Cyl,622.0,1.95,0.46
Cyl,55.5,1.1,1.1
Cyl,4300.0,15.53,15.53
Sphere,51.54,0.61
Cyl,2378.59,6.7,6.7
Cyl,100.0,7.0,7.0
Cyl,0.91,0.65,0.65
Cyl,2378.59,6.7,6.7
Box,0.005,0.001,0.035,0.035
Cyl,400.0,2.1,2.1
Cyl,891.97,3.3,3.3
Cyl,1421.21,6.57,6.57
Box,8.0,0.3,0.2,0.2
Box,0.2,0.05,0.05,0.05
Cyl,60.0,1.1,1.1
Cyl,8300.0,10.4,10.4
Cyl,1466.8,11.8,11.8
Cyl,2120.91,6.27,6.27
Cyl,1961.35,3.7,1.8
Cyl,2378.59,6.7,6.7
Cyl,2378.59,6.7,6.7
Cyl,860.0,3.2,1.02
Cyl,2710.0,7.1,7.1
Cyl,56.0,1.1,1.1
Cyl,400.0,2.1,2.1
Box,1.0,0.1,0.1,0.1
Cyl,4000.0,8.9,8.9
Cyl,600.0,6.3,6.3
Sphere,56.49,0.61
Box,5.0,0.3,0.2,0.2
Cyl,2710.0,7.1,7.1
Cyl,1982.16,6.7,6.7
Sphere,300.0,0.5
Box,4.0,0.3,0.1,0.1
Box,10.0,0.3,0.2,0.2
Cyl,4000.0,9.2,9.2
Cyl,4300.0,15.53,15.53
Cyl,1421.21,6.57,6.57
Sphere,39.64,0.8
Cyl,3500.0,6.5,6.5
Cyl,110.0,1.1,1.1
Cyl,69.38,2.05,2.05
Cyl,4300.0,15.53,15.53
Cyl,1764.12,11.04,11.04
Cyl,2080.0,14.1,14.1
Cyl,1421.21,6.57,6.57
Box,4.0,0.3,0.1,0.1
Cyl,792.86,4.0,4.0
Box,30.0,0.3,0.2,0.2
Box,152.0,1.0,0.8,1.0
Box,1.0,0.1,0.1,0.1
Sphere,56.49,0.5
Box,39.0,0.5,0.3,0.3
Cyl,50.0,7.0,7.0
Box,17.84,0.2,0.3,0.3
Cyl,1400.0,2.7,2.7
Cyl,222.99,1.6,1.6
Cyl,55.5,1.1,1.1
Cyl,1421.21,6.57,6.57
Cyl,2378.59,6.7,6.7
Sphere,200.0,0.5
Box,126.0,0.3,0.9,0.9
Cyl,891.97,2.8,2.8
Cyl,2378.59,6.7,6.7
Cyl,3070.0,6.3,6.3
Cyl,600.0,6.3,6.3
Sphere,5.0,0.2
Cyl,1600.0,2.7,2.7
Cyl,792.86,4.0,4.0
Sphere,5.0,0.2
Cyl,1000.0,3.35,1.5
Cyl,3072.35,10.89,10.89
Cyl,1000.0,4.0,4.0
Box,1.0,0.1,0.1,0.1
Box,5.0,0.3,0.1,0.1
Cyl,2710.0,7.1,7.1
Cyl,2000.0,4.0,4.0
Cyl,2378.59,6.7,6.7
Box,40.0,0.5,0.3,0.3
Cyl,2120.91,6.27,6.27
Cyl,2300.0,3.7,3.7
Cyl,1.0,0.2,0.2
Cyl,2378.59,6.7,6.7
Cyl,2900.0,9.9,9.9
Cyl,3000.0,9.4,9.4
Cyl,328.0,2.3,1.0
Box,4.0,0.3,0.1,0.1
Cyl,600.0,6.3,6.3
Cyl,891.97,3.3,3.3
Sphere,5.0,0.2
Cyl,222.99,1.6,1.6
Cyl,1883.05,7.9,7.9
Cyl,1434.0,4.2,4.2
Cyl,4185.0,6.5,6.5
Cyl,23.79,1.5,1.5
Sphere,200.0,0.5
Cyl,2378.59,6.7,6.7
Box,55.0,1.0,0.5,0.5
Cyl,1982.16,7.0,7.0
Cyl,1820.0,12.1,12.1
Cyl,887.02,2.4,1.8
Sphere,16.0,0.8
Sphere,5.0,0.2
Cyl,4300.0,15.53,15.53
Cyl,792.86,4.0,4.0
Sphere,5.0,0.2
Sphere,39.64,0.8
Sphere,58.0,0.6
Cyl,891.97,3.3,3.3
Box,20.0,0.5,0.5,0.5
Cyl,1387.51,2.7,2.7
Sphere,1.0,2.5
Box,1.0,0.1,0.1,0.1
Cyl,60.0,1.1,1.1
Cyl,2378.59,6.7,6.7
Cyl,2378.59,6.7,6.7
Cyl,1982.16,7.0,7.0
Sphere,39.64,0.8
Cyl,2710.0,7.1,7.1
Cyl,1727.0,4.932,4.932
Box,1.0,0.1,0.1,0.1
Cyl,714.0,1.6,1.6
Box,20.0,0.5,0.5,0.5
Box,3.0,0.3,0.1,0.3
Sphere,5.0,0.2
Cyl,4300.0,15.53,15.53
Cyl,3221.01,8.99,8.99
Cyl,158.57,1.07,0.66
Box,0.631,0.45,0.83,0.1
Cyl,50.0,7.0,7.0
Box,50.0,0.5,0.3,0.3
Cyl,2378.59,6.7,6.7
Cyl,5000.0,9.4,9.4
Cyl,3221.01,8.99,8.99
Cyl,1764.12,14.1,14.1
Cyl,1727.0,4.932,4.932
Cyl,1982.16,9.4,9.4
Cyl,222.99,1.6,1.6
Cyl,227.95,1.3,1.3
Cyl,4000.0,7.49,7.5
Cyl,840.0,8.0,8.0
Cyl,23.79,1.5,1.5
Box,1.0,0.1,0.1,0.1
Cyl,328.0,2.3,1.0
Sphere,39.64,0.8
Sphere,5.0,0.2
Cyl,2120.91,6.27,6.27
Cyl,2150.0,4.9,4.9
Cyl,4185.0,6.5,6.5
Cyl,2378.59,6.7,6.7
Cyl,4185.0,6.5,6.5
Cyl,3221.01,8.99,8.99
Box,42.0,1.5,1.0,1.0
Cyl,4185.0,6.5,6.5
Cyl,2370.0,4.1,2.65
Cyl,1000.0,3.35,1.5
Box,2.0,0.2,0.1,0.1
Cyl,55.5,1.1,1.1
Sphere,300.0,0.5
Cyl,328.0,2.3,1.0
Cyl,3500.0,6.5,6.5
Cyl,1720.0,2.7,2.7
Sphere,5.0,0.2
Box,20.0,0.5,0.5,0.5
