satellite_name,norad_id,C_pR_pR,C_pI_pI,C_pC_pC
AETHER-4,26004N,0.0085572650331201,0.1502686146128636,0.0004702428432435
AETHER-5,26004P,0.0077995436476154,0.3662053330327302,0.0008767205123327
AETHER-6,26004Q,0.0047046661655045,0.0776371411002353,0.0010524337813954
AETHER-7,26004R,0.010472460643557,0.0231410931810315,0.0025427612102189
AETHER-8,26004S,0.0045149696213071,0.8548933029011409,0.0013775395534011
AETHER-9,26004T,0.0065194665302908,0.2430755276286628,0.0027295725318116
AETHER-10,26004U,0.0041174531313617,0.0398146557017713,0.0013892423514608
AETHER-11,26004V,0.0039059866056058,0.1759021873464526,0.0010581515733756
AETHER-12,26004W,0.0034882996551263,0.1651142909639232,0.0008384119366106
CAPELLA-19 (ACADIA-9),26004X,0.0109717475332762,133.37123703593386,0.0021320183860784
CAPELLA-18 (ACADIA-8),26004Y,0.0014818896211322,11.326028681184436,0.001009912891878
TWILIGHT-1 OBJECT Z,26004Z,0.0039753344497475,0.1143130808133695,0.0007419087247228
STARLINK-36484,26005A,0.0405585038079001,419.2691286870785,0.0671407554010812
STARLINK-36464,26005AA,0.0682411027361886,2497.4677000210395,0.0936486500524876
STARLINK-36513,26005AB,0.2549472224027659,1592.379999114176,0.0278457460652323
STARLINK-36515,26005AC,0.1583929112203914,1550.3020352063895,0.1156531015847179
STARLINK-36443,26005AD,0.1068158909881423,2600.709267179476,0.1924873770965914
STARLINK-36460,26005AE,0.1165398812480613,2224.5525515062363,0.1213093159791954
STARLINK-36452,26005B,0.0289150321665485,694.9988305273673,0.0746806239944176
STARLINK-36409,26005C,0.0288072708214197,446.2908085719599,0.082301973194465
STARLINK-36510,26005D,0.2860748506316659,217.23367426130145,0.0096056993961724
STARLINK-36509,26005E,0.0698899107606042,828.7858278976425,0.0266869281606189
STARLINK-36507,26005F,0.1170617356746146,995.1170118727124,0.0335638510419102
STARLINK-36508,26005G,0.0873314263820537,739.273099321501,0.0442784228621716
STARLINK-36503,26005H,0.4935210176592691,1834.3755526277585,0.0824769239769538
STARLINK-36446,26005J,0.1080954261068467,1717.9574109229038,0.0678878782790799
STARLINK-36442,26005K,0.1616153633387472,4751.082593974157,0.168256939870416
STARLINK-36506,26005L,0.7662905591562081,1707.8972726934292,0.0112885031806487
STARLINK-36468,26005M,0.0136862493118345,223.8426982334865,0.0595962175183629
STARLINK-36487,26005N,0.1561893714307673,1583.1638203378084,0.0827643971467374
STARLINK-36374,26005P,0.1052640944226897,1543.2109371063525,0.04843495334681
STARLINK-36455,26005Q,0.0397548617878913,1976.0246948689164,0.0913159650537418
STARLINK-36424,26005R,0.0357514772440666,1697.719982848432,0.1356958796440635
STARLINK-35564,26005S,0.047208829197567,595.3910731347021,0.0313861241233377
STARLINK-36431,26005T,0.1638465566691528,1458.016002037637,0.0784965948231738
STARLINK-36418,26005U,0.135486860160167,989.4717201992652,0.039088068324018
STARLINK-36465,26005V,0.1538222739225698,1772.0170745391988,0.1275514000022996
STARLINK-36362,26005W,0.101437611176203,27.207900930325387,0.007540909617348
STARLINK-36447,26005X,0.041285338281621,735.1303631790317,0.0292877100406465
STARLINK-36146,26005Y,0.1905465300481423,1518.788901178175,0.0571677541599418
STARLINK-36459,26005Z,0.099117799821577,1436.8197320744391,0.0467278609573352
YAOGAN-50 01,26006A,0.005202596397178,0.0003938250883823,0.0009681389409262
HULIANWANG DIGUI-137,26007A,0.0004817661652215,2.381976618280724,0.006153573997413
HULIANWANG DIGUI-138,26007B,0.0028716856610774,7.4122003819384545,0.0107147112298308
HULIANWANG DIGUI-139,26007C,0.0015967697451441,5.852699579308599,0.0046404403725215
HULIANWANG DIGUI-140,26007D,0.0024380481693692,7.127865278503119,0.0126372199207878
HULIANWANG DIGUI-141,26007E,0.0016496790950301,5.988976385647051,0.0050386834580736
HULIANWANG DIGUI-142,26007F,0.0065422911593872,3.1740254190810298,0.0003350407532203
HULIANWANG DIGUI-143,26007G,0.0006321051258002,12.56909463825455,0.0060073129496641
HULIANWANG DIGUI-144,26007H,0.0002829284895057,1.423694682100093,0.0039130736619925
HULIANWANG DIGUI-145,26007J,0.001317729075922,8.347441617307224,0.0049792917147047
STARLINK-36542,26008A,0.1690967117250189,446.9896091347069,0.0334224737098135
STARLINK-36441,26008AA,0.0365717761381017,259.0149314327193,0.0252129198912766
STARLINK-36454,26008AB,0.0357191067889433,44.900357650155975,0.0377308509056439
STARLINK-36334,26008AC,0.0270060165453484,344.7141417687584,0.030635654140967
STARLINK-36269,26008AD,1.057322561218205,8474.40240189412,0.0852288958350149
STARLINK-36408,26008AE,0.1294540701377661,1417.4046978454885,0.0379983531480419
STARLINK-36539,26008B,0.1201373774490602,2772.2280200858227,0.0232422047405331
STARLINK-36440,26008C,0.042106743237364,422.4336272826358,0.036508938907151
STARLINK-36423,26008D,0.0168195667610111,156.043042896855,0.1470557409635401
STARLINK-36519,26008E,0.0623050613919417,1740.5544355002196,0.0392430709904213
STARLINK-36525,26008F,0.1273088835379391,2214.418196284354,0.0980587448604679
STARLINK-36511,26008G,0.647071186316685,1015.8488548838268,0.0316788278140663
STARLINK-36524,26008H,0.076854892319649,358.30373125164044,0.0601063349708975
STARLINK-36518,26008J,0.2041744394936451,1284.416217844988,0.0258653491921489
STARLINK-36517,26008K,0.3540850353650007,93.319649116764,0.12505297944368
STARLINK-36516,26008L,0.0134368933771148,82.06539874345131,0.0204884974652289
STARLINK-36493,26008M,0.0242727033760881,114.52487651239149,0.0743626829224647
STARLINK-36529,26008N,0.6834461215241731,457.2123577748919,0.0483789453535285
STARLINK-36528,26008P,0.0336646480297226,349.4320102158649,0.0112953407817955
STARLINK-36546,26008Q,0.0964083705182934,193.8478007350618,0.1608342362119368
STARLINK-36523,26008R,0.0103402989935363,468.6789440094652,0.0389663314095029
STARLINK-36522,26008S,0.9962232133670446,3591.660406647243,0.0151787299280333
STARLINK-36504,26008T,0.0466547195970513,239.8337713484783,0.1078926268106175
STARLINK-36505,26008U,0.8637208700362999,5969.48618351768,0.0689495820072152
STARLINK-36421,26008V,0.1105297020375978,217.29778108770043,0.028213946301733
STARLINK-36437,26008W,0.0634790716335005,259.0480921129188,0.0155012722030368
STARLINK-36520,26008X,0.2386780958324936,521.9487665169786,0.0998407470060092
STARLINK-36425,26008Y,0.0954319640233044,394.5907910710724,0.0780280702165544
STARLINK-36414,26008Z,0.0399824171833675,683.2886874083831,0.0356909814556102
ALSAT-3A,26009A,0.0022879206563756,0.0629623293861617,5.503884579140465e-05
TIANQI-37,26010A,0.0046635233709138,0.0003831193501571,0.0132776247228318
TIANQI-38,26010B,0.0011381830978297,0.001180759884736,0.0052474611716551
TIANQI-39,26010C,0.0045989410796307,0.0051633528544421,0.0176832811460117
TIANQI-40,26010D,0.0048253838295264,0.0022626733371864,0.0177603732952516
STARLINK-36551,26012A,0.0137108544026629,396.9854699754637,0.0572169574613868
STARLINK-36544,26012AA,0.1388747405813307,1195.8042033652498,0.0899807722010372
STARLINK-36412,26012AB,0.0874048646575789,801.5037562331881,0.005258656596248
STARLINK-36415,26012AC,0.3417324439251846,3714.5594821547984,0.0789005804676879
STARLINK-36547,26012AD,0.1126734075585578,1781.6468017121333,0.0853014246477692
STARLINK-36444,26012AE,0.0523194073198103,146.34126599893784,0.0974126302166236
STARLINK-36396,26012B,0.1438360989154369,1230.9286199142773,0.0919999397799332
STARLINK-36550,26012C,0.1474928579220691,325.24966546432984,0.0424563071139414
STARLINK-36534,26012D,0.2443760321739554,1120.9723965462038,0.0379602873844703
STARLINK-36555,26012E,0.1578570079826206,1051.9418336100975,0.0599285731540367
STARLINK-36081,26012F,0.0123118421382621,428.9957136604201,0.1118203803575625
STARLINK-36558,26012G,0.0200509016354769,544.025548979193,0.0474058076665835
STARLINK-36557,26012H,0.026020182579622,776.9475122531992,0.0755735168237008
STARLINK-36433,26012J,0.1929701650029383,189.65767146796333,0.1489309689309051
STARLINK-36554,26012K,0.1501847371967572,813.4478294415563,0.0487648225098055
STARLINK-36552,26012L,0.1594639644964981,770.8363887122233,0.0814868258673439
STARLINK-36512,26012M,0.0456335293221688,1387.3213233331307,0.0646134989925748
STARLINK-36545,26012N,0.248570040315633,607.4820960551697,0.0031664421745266
STARLINK-36553,26012P,0.0039559320450405,347.0173193176887,0.1282367683891148
STARLINK-36521,26012Q,0.0821870331757205,403.9064294919684,0.0191071843914016
STARLINK-36526,26012R,0.1112534796207736,756.2665509622298,0.0831940894259838
STARLINK-36541,26012S,0.1012841516486184,322.8695806403823,0.1268539558720173
STARLINK-36549,26012T,0.1027151839230549,854.5075367739962,0.0757788739098296
STARLINK-36540,26012U,0.0801282013320238,702.9276013517774,0.0669245898025923
STARLINK-36538,26012V,0.142183520948164,1399.0918509396663,0.0743768230680981
STARLINK-36531,26012W,0.1250730034061195,1145.53560043801,0.096684286484509
STARLINK-36530,26012X,0.0357531446857435,876.3077658898878,0.0643944625132929
STARLINK-36543,26012Y,0.1513075881985901,989.687416622784,0.0835527553828763
STARLINK-36537,26012Z,0.1691392611803962,2085.5442761393742,0.0555106267122714
HULIANWANG DIGUI-146,26013A,1.7560642218384332e-05,0.0005374083399272,0.0031007002281622
HULIANWANG DIGUI-147,26013B,0.0001214796564006,0.0008723002573889,0.0089325787938518
HULIANWANG DIGUI-148,26013C,5.657255829628148e-05,0.0119717982867655,0.0098317182980715
HULIANWANG DIGUI-149,26013D,7.386702118182156e-05,0.0021144526919955,0.0086154999730153
HULIANWANG DIGUI-150,26013E,8.71322104221774e-05,6.593399057638244e-05,0.0085372762458052
HULIANWANG DIGUI-151,26013F,6.018607763531918e-05,0.0036512331635781,0.0103409892754711
HULIANWANG DIGUI-152,26013G,4.714893603485636e-05,0.000205325967309,0.0089416811529075
HULIANWANG DIGUI-153,26013H,5.561975413533597e-05,0.0018372854673063,0.006423262418312
HULIANWANG DIGUI-154,26013J,7.586651273311506e-05,0.0019153571251234,0.008381684730468
STARLINK-36587,26014A,1.32521319775546,27747.09649226717,0.0125095631873561
STARLINK-36426,26014AA,21.62300154654898,102801.4710454973,0.0164653812810185
STARLINK-36417,26014B,4.096785653471295,33573.52263372726,0.0294135260803943
STARLINK-36576,26014C,4.130630889807319,21973.610272909576,0.0013698092064897
STARLINK-36574,26014D,0.6096024433733299,4855.823607196145,0.0010494713883712
STARLINK-36572,26014E,1.482232251867718,18132.357691218385,0.1459441979709669
STARLINK-36561,26014F,276.9780655812268,891581.6813475695,0.0950834228083532
STARLINK-36397,26014G,187.16221308358155,530248.2852848651,0.0395261832353322
STARLINK-36573,26014H,4.290707826959606,26051.659749899103,0.0060797292576461
STARLINK-36585,26014J,7.84921691726772,31870.40745900838,0.0387512556801016
STARLINK-36579,26014K,6.774107775628659,25399.30717326161,0.0377488875961023
STARLINK-35934,26014L,8.235014460786854,35283.39901513089,0.0367747444838936
STARLINK-36581,26014M,4.583535975287426,28732.224824100296,0.008861848144722
STARLINK-36565,26014N,4.591809264595078,24824.44427927432,0.0027707358083593
STARLINK-36583,26014P,29810.66655033692,2150180.694211166,0.0618837371109972
STARLINK-36580,26014Q,6.764296708568133,25254.105742949505,0.0048681243063076
STARLINK-36584,26014R,11.30779193372491,31413.23028173475,0.0089846152507488
STARLINK-36586,26014S,2.842113953308093,21428.39141668641,0.0027533120906789
STARLINK-36564,26014T,4.352102837677917,31625.99653513145,0.0030617599887679
STARLINK-36563,26014U,17899.502222747215,1650171.3205783851,0.0094773443344835
STARLINK-36566,26014V,27.52801231922041,123410.5976943558,0.0323431303348991
STARLINK-36567,26014W,0.3251063590872892,3813.5967910284926,0.008225119017241
STARLINK-36569,26014X,10.712095252218027,33678.13871521011,0.0096584381176998
STARLINK-36395,26014Y,21.025610007567337,64091.03971154071,0.0170134980142399
STARLINK-36559,26014Z,10.178636621961523,38921.74108180025,0.0027608656714651
MR-2,26015A,0.0056178682562746,0.0119501193245662,4.098833934759511e-05
MR-1,26015B,0.0046996233659126,0.0397048979196279,0.0002271211054267
STARLINK-36621,26016A,0.1342361155950524,1804.3311506080613,0.0004013129950273
STARLINK-36560,26016AA,0.4071360928500441,3035.055945862396,0.0014115245407889
STARLINK-36398,26016B,0.3264867635943965,1840.5007340569523,0.0036920806380282
STARLINK-36403,26016C,0.2029786755683658,1023.0423992169935,0.0012943214434638
STARLINK-36593,26016D,1.6916628306418864,1479.4104068534923,0.0028967439488211
STARLINK-35725,26016E,0.1244569972353589,1223.629315893043,1.3624230713223285e-05
STARLINK-36394,26016F,0.0539660162505409,642.9090428225104,0.0323218515128069
STARLINK-36352,26016G,0.0172629093755358,1033.0538291323796,0.0365343608320149
STARLINK-36435,26016H,0.2474519714339074,3205.9726104645806,0.0253288750297452
STARLINK-36575,26016J,0.1971161501040311,903.2837683560198,0.0002700337187646
STARLINK-36562,26016K,0.0010835330651381,346.74086453614325,0.0012588485739949
STARLINK-36578,26016L,0.1391138690338948,1310.612962317426,0.0042130890312641
STARLINK-36350,26016M,0.0891132864902079,707.9557356263474,0.0052513128665988
STARLINK-36588,26016N,0.3749065467113853,1304.2574354098315,0.0156220935511971
STARLINK-36594,26016P,0.0370801980194537,903.0212169355729,0.0002579330329767
STARLINK-36400,26016Q,0.1698805752603108,976.2410076262164,0.0005413957480273
STARLINK-36591,26016R,0.0708710067457559,2762.1208585503978,0.0130034764440613
STARLINK-36590,26016S,0.0231257898806945,1410.4644796174262,0.0095221840124529
STARLINK-36613,26016T,0.4054201082047192,2865.3714609076296,0.000941668202164
STARLINK-36571,26016U,0.1893757504095233,467.8510013270662,0.0051644636104168
STARLINK-36612,26016V,0.2844197166310067,1282.77752771227,0.0196259576163617
STARLINK-36632,26016W,0.2157319140945554,1282.5502432397238,0.0005367777784679
STARLINK-36609,26016X,0.0135521201377194,920.1536411909236,0.0379092054621003
STARLINK-36577,26016Y,0.2302770830067192,3044.7894925617074,0.0001104052483874
STARLINK-36419,26016Z,0.0027801276898293,896.9729523645569,0.020436250676528
NAVSTAR 85 (USA 581),26017A,0.15837515031323,52.56246009231302,0.0002026448312617
STARLINK-36641,26018A,0.5365768269311737,1941.2438632944395,0.0002875922721575
STARLINK-36597,26018AA,0.9861153267237254,1150.1834569746443,0.0252386550815638
STARLINK-36376,26018B,0.3276472731174993,1647.1271942249723,0.0275710515234342
STARLINK-36391,26018C,0.2403696038410108,1235.8468701371678,0.0064951156563159
STARLINK-36603,26018D,0.0617660453038273,794.9873238404857,0.0008638766261329
STARLINK-36634,26018E,0.0306983071488834,1222.936731338898,0.0097261877271744
STARLINK-36638,26018F,0.1383551514070005,1270.56242880699,0.0176601563756513
STARLINK-36628,26018G,0.2160144279412102,997.497474539006,0.023407899591053
STARLINK-36629,26018H,0.0044698288833784,70.93881805381929,0.0005976057597287
STARLINK-36384,26018J,0.0355074915871882,598.9276125634829,0.0021735546860323
STARLINK-36358,26018K,0.1354220832110505,666.019756571703,0.0025607630550722
STARLINK-36582,26018L,0.1576311638028434,613.6767047124013,0.008757559767521
STARLINK-36640,26018M,0.0151300309734035,817.1158183248776,0.0114445641062475
STARLINK-36635,26018N,0.012751438771965,625.6888820544498,0.0126041877843957
STARLINK-36631,26018P,0.0504058332606188,433.669690199666,0.0471553614946488
STARLINK-36626,26018Q,0.0142450125566095,537.2859474575173,0.0240034390117586
STARLINK-36605,26018R,0.1536421357692545,1215.4226327542417,9.353020472835552e-05
STARLINK-36281,26018S,0.1322677353328989,1123.8451174671548,0.0059238379745161
STARLINK-35843,26018T,0.0383119654890041,801.8280542753029,0.0034046306199361
STARLINK-36351,26018U,0.0782319913520664,101.709455778512,0.0030602445324497
STARLINK-36411,26018V,0.10325945100056,1133.4580560489585,0.0597691155422543
STARLINK-36312,26018W,0.0528941993462636,171.0701951096974,0.0017532884156321
STARLINK-36387,26018X,5.463547559969273,91850.58096053229,0.0137226337510051
STARLINK-36636,26018Y,0.1644307814918371,1114.1350687407546,0.0020148622397295
STARLINK-36407,26018Z,0.0968789957289996,463.7745533948327,0.0012724573587456
NEONSAT-1A,26019A,0.0075196350343548,1.0213255460632429,0.0004222158684125
STARLINK-36548,26020A,0.2938322987444938,2637.4705177689148,0.1024271197447194
STARLINK-36514,26020AA,0.0364486446523862,403.84894834794113,0.1079095778340526
STARLINK-36556,26020AB,0.0618364877349072,807.459846172206,0.1816593506243627
STARLINK-36533,26020AC,1.3867316070830755,5128.415151359011,0.27488037873034
STARLINK-36623,26020AD,0.3814064656382035,2237.141581901157,0.1068051405273817
STARLINK-36619,26020AE,0.3628219793434602,1143.6994222682915,0.038966743958476
STARLINK-36601,26020B,0.2432028683096077,657.0869302959801,0.0732963861197198
STARLINK-36119,26020C,0.1468484379222963,1321.5618037348695,0.1915439055992789
STARLINK-36607,26020D,0.1231411820543398,4144.323358746369,0.1541674217864476
STARLINK-36615,26020E,0.0691414174294226,272.1434684198739,0.0085170980702389
STARLINK-36614,26020F,0.23554582602347,1937.6537748935664,0.0659000412997023
STARLINK-36600,26020G,2.297442848348589,10652.945965119825,0.2611062980739062
STARLINK-36439,26020H,0.1390824843739319,174.1173237720891,0.0859061337540415
STARLINK-36438,26020J,0.018935060581527,391.422610602444,0.0963625649120082
STARLINK-36436,26020K,0.3399320713192045,2455.5668858273134,0.0552846653246936
STARLINK-36502,26020L,0.2561056400846483,3180.9609425023164,0.1576140828656808
STARLINK-36532,26020M,0.0262869823326363,91.28738282894965,0.0102984456260299
STARLINK-36367,26020N,0.7837710909476907,3815.838616416086,0.159234556557015
STARLINK-36416,26020P,0.465045798745493,4520.5731887571765,0.093821390980221
STARLINK-36527,26020Q,0.7561383263352086,5453.936217312398,0.1054531760461002
STARLINK-36633,26020R,0.4419863610666891,1456.5263253456087,0.0188692196616057
STARLINK-36637,26020S,0.6447644550509296,2858.538167298881,0.0372743606662537
STARLINK-36617,26020T,0.0833258751760074,785.8897819582013,0.0549771303355717
STARLINK-36627,26020U,0.5069565514958725,2892.9031857250493,0.1248251653954453
STARLINK-36624,26020V,0.1873894011521553,2585.921892019001,0.1320822109620281
STARLINK-36610,26020W,0.1257039146811107,1019.0690230352608,0.1840717411780418
STARLINK-36599,26020X,1.031362813471144,8126.56930386101,0.6809607663736765
STARLINK-36595,26020Y,0.197284554888855,4238.696752301279,0.0884670654847832
STARLINK-36570,26020Z,0.5337160274024924,2622.185386772584,0.1058358450209769
ALSAT-3B,26021A,0.0071885523175418,2.9749025686659896,0.000716698333104
STARLINK-36719,26022A,0.0650229610716967,1081.7380677356746,1.4959160925249748e-05
STARLINK-36616,26022AA,0.0359775736897577,787.4660192305571,0.001902244124354
STARLINK-36342,26022B,0.1652610316177515,1354.5918605820425,0.0051497911984556
STARLINK-36703,26022C,0.1125365435371558,701.7350764845552,0.0225946518456642
STARLINK-36696,26022D,0.0441527519592783,630.2220777491518,0.0028422471998242
STARLINK-36699,26022E,0.029602843702969,472.7571056770223,0.0104234834869198
STARLINK-36694,26022F,1.2330074533171882,2048.4556132434805,0.1855453293778791
STARLINK-36620,26022G,0.1182948101897479,1005.254855602762,3.918706603218137e-05
STARLINK-36720,26022H,0.1101027448536024,1141.44258094088,0.003923480982323
STARLINK-36688,26022J,0.0129319515912404,795.3346937456896,0.0634268046536624
STARLINK-36706,26022K,0.0688460142719314,1340.6441640311,0.0131397477666146
STARLINK-36701,26022L,0.1959549351893292,2039.9330740382625,0.0038523314191899
STARLINK-36642,26022M,0.0322016748236526,1473.910451290766,0.0119603194443664
STARLINK-36673,26022N,0.0431151116310317,559.9124908894387,0.0009173574745704
STARLINK-36674,26022P,0.1933955736967982,669.6569183970761,0.0008279907716864
STARLINK-36700,26022Q,0.058638356654351,1087.825384685178,0.0105403292263767
STARLINK-36675,26022R,0.0018016389624449,71.74544797277976,0.0169516039863911
STARLINK-36404,26022S,0.1181081141415521,929.3777491070992,0.0164824567136229
STARLINK-36399,26022T,0.0621123540865778,1244.9972120107486,1.8385239058657044e-06
STARLINK-36365,26022U,0.1227696018114283,645.5694516102465,0.0080995083358743
STARLINK-36622,26022V,0.0195505954199607,595.7186463345834,0.004165590443777
STARLINK-36625,26022W,0.2969761398471912,1330.7872121535777,0.0005482425403187
STARLINK-36639,26022X,0.0273204555427633,148.38242652613462,4.598453463389163e-06
STARLINK-36596,26022Y,0.114291530312308,511.9820151712813,0.0207739000077116
STARLINK-36297,26022Z,0.1943482511875991,1681.3215747025447,0.0086933650862421
COSMOS 2600,26023A,0.1673616074972192,16516.294547399746,0.0163951536153009
PRC TEST SPACECRAFT 4,26024A,9.836695731019792e-05,0.0141452231676298,0.0474921330854821
STARLINK-36748,26025A,20.717074294903856,2667.7191996722345,0.0048588463389158
STARLINK-36385,26025AA,0.1069240643711747,717.6119314084087,0.0033590159127495
STARLINK-36753,26025B,0.1647381900401382,708.759308046625,0.0204802323740936
STARLINK-36750,26025C,0.1798630951694398,1982.9338363913844,0.0156398827433527
STARLINK-36401,26025D,0.1504159851437886,2051.4679649457057,0.0008656450913089
STARLINK-36704,26025E,0.621836851876425,2497.7628463749047,0.0007356546923408
STARLINK-36697,26025F,0.8307262078919664,911.123683673534,0.0004606380191876
STARLINK-36716,26025G,0.061360458138156,1833.259903631024,0.0117216703624527
STARLINK-36712,26025H,0.0017224647046824,244.5844234972808,0.0057590747280087
STARLINK-36713,26025J,0.2090407853316214,3063.8280174132474,0.0013763683094007
STARLINK-36695,26025K,0.1156001240635608,679.8260016600262,0.0007039403204955
STARLINK-36630,26025L,0.1986490963125911,1731.7325607347375,0.005536794129165
STARLINK-36338,26025M,0.3919917682038628,1569.210396120831,0.0029808781806078
STARLINK-36316,26025N,0.2327677264374986,2077.3419717450274,0.0137965473372
STARLINK-36707,26025P,0.3663036389102261,1608.2842880264957,0.0206631310596456
STARLINK-36645,26025Q,0.247586541252967,2590.448968257195,0.0165409317991522
STARLINK-36287,26025R,0.0917661006571005,2491.112973108606,0.0089225217687509
STARLINK-36698,26025S,0.3804307341282816,3225.696743254116,0.0242654364481982
STARLINK-36344,26025T,0.1187282806989411,1416.5449802113385,0.000487630847001
STARLINK-36687,26025U,0.1891911763787438,2458.195926184143,0.0618997811722313
STARLINK-36705,26025V,0.3884762008503214,2072.7635642756377,0.0549256172266116
STARLINK-36708,26025W,0.1648342654618852,1646.2034577635004,0.0064024574711531
STARLINK-36702,26025X,0.2265020334424841,1835.8170593243417,0.0136395450650823
STARLINK-36718,26025Y,0.1594597748151419,2666.160547963329,0.0679610954909301
STARLINK-36715,26025Z,0.1068094712865594,1112.6308820869308,0.0156731792202389
STARLINK-36772,26026A,0.2099458557755985,1555.467909845511,0.0002890252905132
STARLINK-36796,26026B,0.0649322998670225,2142.0638217271726,0.0360519124929189
STARLINK-36369,26026C,0.0109160398153248,985.542582319442,0.0167916056469096
STARLINK-36752,26026D,0.0511478419849261,836.2950769865622,0.0029044185592992
STARLINK-36754,26026E,0.1101758039654612,385.6135632559156,0.0012193556934696
STARLINK-36755,26026F,0.0742307669001254,100.78779867931298,0.0418831722904781
STARLINK-36741,26026G,0.1425950505647109,955.6806251929386,0.007451776007805
STARLINK-36757,26026H,0.0342950283066692,694.8750224858992,0.0014439973304398
STARLINK-36751,26026J,0.029853693583964,140.30313327451665,0.0008707167753871
STARLINK-36747,26026K,0.4191395270619802,657.6430050625193,0.0121390010215706
STARLINK-36315,26026L,0.0364318584458817,312.5584632170221,0.0253673049409182
STARLINK-36260,26026M,0.0044852032819855,536.7790050852949,0.0169075807225172
STARLINK-36746,26026N,0.1032430946764115,245.52034377495045,0.0057845428109791
STARLINK-36749,26026P,0.0806550429904469,457.9178353820576,0.0288894042199844
STARLINK-36691,26026Q,0.0888038593611439,745.1830842706643,4.257760133730874e-06
STARLINK-36317,26026R,0.0421642494964459,481.71407123810855,5.587670085474043e-06
STARLINK-36330,26026S,0.0425808910754837,940.878786105646,0.022782428701798
STARLINK-36327,26026T,0.1052145259061068,2852.767107886265,0.0056145265344477
STARLINK-36329,26026U,0.0981203928656411,1932.2702813896185,0.0121112486901724
STARLINK-36737,26026V,0.0615280931219225,907.5306000358314,0.0054789531116819
STARLINK-36740,26026W,0.1050849825424043,1550.6813598487342,0.0012342386778437
STARLINK-36693,26026X,0.2055537409004776,1458.8603890544805,0.0386784481100214
STARLINK-36717,26026Y,0.0113882818626357,871.4414208375788,0.0564093102344577
STARLINK-36692,26026Z,0.1547272869985224,3.003919367191872,0.000614611365746
2026-027A,26027A,0.0057443030835284,0.4589898413976327,0.000140424261967
2026-027B,26027B,0.0073425109614755,3.621983429545947,0.0002807216068461
2026-027C,26027C,0.0078601923457869,2.0020162972979536,8.700351830588157e-05
2026-027D,26027D,0.0070277868178912,4.238472391731375,0.0001898082139135
2026-027E,26027E,0.0072907726492067,3.206960340253584,0.0005063667107579
2026-027F,26027F,0.1887374971789923,9862.457854381517,0.0210454291264723
2026-027G,26027G,0.0071345711748433,2.3251475933050934,0.0004379818665563
ELEKTRO-L 5,26028A,0.0017557431578062,0.0031055328377138,0.5833396030639381
JAM-E JAM 1,26028B,0.0456777660416439,0.0968739653506123,0.4980888964315849
KUIPER-00159,26030A,0.0155782469453488,484.9377591621584,0.0412063397213572
KUIPER-00262,26030AA,10454.046654233758,1566277.8581226412,1.9912143360138164
KUIPER-00266,26030AB,3.7146586399792256,20584.047222292014,0.0510289328336466
KUIPER-00268,26030AC,0.001843270501489,47.123077869824165,0.0055649005183045
KUIPER-00270,26030AD,0.0134809767672698,687.5621522345205,0.0980015790472249
KUIPER-00274,26030AE,4682.213769252645,1619597.3407197013,0.4284468025726526
KUIPER-00275,26030AF,0.0647441442415783,2249.7277825104534,0.0916885913478014
KUIPER-00276,26030AG,0.6308467159377577,21380.682702135404,0.1251818281453523
KUIPER-00279,26030AH,5.095399976043221e-05,1103.519065184007,0.1052657170643884
KUIPER-00160,26030B,0.0214082523094823,923.0684199799156,0.135297721408392
KUIPER-00177,26030C,0.0005361785170982,0.7147314595414271,0.03253674899981
KUIPER-00178,26030D,0.0005052689363845,4.925287451356968,0.0198097613354674
KUIPER-00180,26030E,7.029310633513431,184743.66933884384,0.047149179422404
KUIPER-00197,26030F,0.1257714441683964,613.937606977312,0.0459095837627144
KUIPER-00198,26030G,9019.441879714572,1385124.9133737923,0.7266035003301212
KUIPER-00199,26030H,0.6333074083549615,522.8377384461028,0.0469611158765878
KUIPER-00200,26030J,0.0015637793157615,16.607760158832768,0.0474411398816638
KUIPER-00203,26030K,0.0228355207269837,202.62005389614995,0.0134129744157967
KUIPER-00205,26030L,0.0008028110622869,16.315338840700193,0.0390111547067916
KUIPER-00208,26030M,0.0090091667409294,121.30630995968944,0.0474608262378431
KUIPER-00209,26030N,0.0379158145912763,126.35294324359526,0.0216792116298817
KUIPER-00213,26030P,440.6970644323169,339495.16573117505,0.3341922968672731
KUIPER-00214,26030Q,127.96218091163271,241223.4956338883,0.0965210502562639
KUIPER-00215,26030R,0.4152902904639471,9792.716319673638,0.0499454502198593
KUIPER-00218,26030S,892.4050816888489,587053.6479685268,0.0480706667012479
KUIPER-00220,26030T,0.0007896558226175,123.1155673278316,0.0781333612068814
KUIPER-00222,26030U,459.85831969125553,884591.3226738401,0.002141708248075
KUIPER-00223,26030V,0.0920138705555256,100.76725796444576,0.137067588308628
KUIPER-00225,26030W,912.628003093864,477537.6690690429,0.385067269073112
KUIPER-00226,26030X,1.2895553418981982,30363.81810740277,0.0056151645311
KUIPER-00259,26030Y,23.444804627254072,281283.52625929256,0.1828081200743484
KUIPER-00260,26030Z,16703.18790791581,1732736.1312155535,0.6154017508257961
CREW DRAGON 12,26031A,0.0003269997449952,2.209453934908034,0.0451886029594013
STARLINK-36800,26032A,78.06693557620633,688354.8094182748,0.0440748354755773
STARLINK-36798,26032B,22797.138860420026,4361511.832962077,0.0062238082244583
