satellite_name,norad_id,C_pR_pR,C_pI_pI,C_pC_pC,radial_outlier,in-track_outlier,cross-track_outlier
ONEWEB-0302,21075S,0.0082771094307178,1.2390502377152748,1.6870089978599104e-06,0,0,0
ONEWEB-0304,21075T,0.0055784329792367,0.0225223619690062,0.0005639021058159,0,0,0
ONEWEB-0305,21075U,0.0055481382541447,0.0302031662048139,4.385792957057954e-05,0,0,0
ONEWEB-0308,21075V,0.0046658056653475,0.0198067784672472,0.0007613014321908,0,0,0
ONEWEB-0309,21075W,0.0066293718037721,0.0195418382238006,0.0008174705250252,0,0,0
ONEWEB-0310,21075X,0.0054972217128406,0.8216554463292289,0.0006156370720092,0,0,0
ONEWEB-0311,21075Y,0.0058542465220161,0.089891109059598,0.0002081502965399,0,0,0
ONEWEB-0312,21075Z,0.0043162736331305,0.3321820050152295,0.0010561717890654,0,0,0
RSW-01,21076A,0.0059227639606097,0.2715307563111804,0.0001092116667905,0,0,0
PAYLOAD B,21076B,0.0051270248822224,0.0580237612741887,0.0001465841049601,0,0,0
RSW-02,21076C,0.0050800891847744,0.2259523908203727,1.4362628538071917e-05,0,0,0
TJS-7,21077A,0.0281888444149257,0.1456628944381096,0.0011693210648703,0,0,0
GAOFEN-5 02,21079A,0.0021034825295477,0.4133430638031365,0.002022036040686,0,0,0
CHINASAT 9B,21080A,0.012219479341433751,0.0750292494666219,0.01901756128441395,1,0,1
STARLINK-3068,21082AA,0.0159732324910759,2.3191807016163546,0.0101336190207555,0,0,0
STARLINK-3060,21082AB,0.012219479341433751,25.51350909356357,0.0353232761846054,1,1,0
STARLINK-3085,21082AC,0.012219479341433751,39.72346139243438,0.0008563587192066,1,0,0
STARLINK-3051,21082AD,0.0019464182812349,1.8827299504136743,0.0407014786638024,0,0,0
STARLINK-3083,21082AE,0.0085946741748634,25.51350909356357,0.0398164231581124,0,1,0
STARLINK-3056,21082AF,0.0208946890246852,13.948057746060368,0.0456998504482806,0,0,0
STARLINK-3095,21082AG,0.0095015129168416,0.4208240785783101,0.0100865045522185,0,0,0
STARLINK-3080,21082AH,0.0199062426549669,1.237195635977106,0.0288627425026728,0,0,0
STARLINK-3088,21082AK,0.0549857814758014,14.803582751179494,0.0111080589703742,0,0,0
STARLINK-3106,21082AL,0.0036172948231047,18.36140584331824,0.0097387525123273,0,0,0
STARLINK-3052,21082AM,0.0069247081282743,2.05767416421848,0.0105768454309933,0,0,0
STARLINK-3089,21082AN,0.012219479341433751,4.315562568668831,0.0896509655079991,1,0,0
STARLINK-3054,21082AP,0.0059150467804802,5.118173363505102,0.0209113710924764,0,0,0
STARLINK-3046,21082AR,0.0268624108138718,25.51350909356357,0.0132100072741104,0,1,0
STARLINK-3107,21082AT,0.0086032094979425,25.51350909356357,0.0181627600990444,0,1,0
STARLINK-3045,21082AV,0.0190630171628265,25.51350909356357,0.002442820899622,0,1,0
STARLINK-3087,21082AX,0.001682853744521,11.480072902790036,0.024376218080306,0,0,0
STARLINK-3069,21082AY,0.0049010050108796,1.0970602124420172,0.0018767512157285,0,0,0
STARLINK-3103,21082AZ,0.0303974225410043,0.5680381488988253,0.067177384725047,0,0,0
STARLINK-3096,21082B,0.012219479341433751,25.51350909356357,0.0261640916631498,1,1,0
STARLINK-3086,21082BA,0.0140442435032817,5.556786353236053,0.0138090522313103,0,0,0
STARLINK-3043,21082BB,0.0179864433849305,12.16838798045946,0.0032035471032192,0,0,0
STARLINK-3059,21082BD,0.0076299072588807,6.0928159226307645,0.0161589788543411,0,0,0
STARLINK-3090,21082C,0.0042661191024632,0.8906470552220087,0.0123323188695372,0,0,0
STARLINK-3077,21082D,0.0050279732272248,0.1750483034605603,0.0144230878646291,0,0,0
STARLINK-3078,21082E,0.0083921962927273,9.95185120997976,0.0135849519077558,0,0,0
STARLINK-3073,21082F,0.0054350608049833,56.38181143184321,0.0470508641563416,0,0,0
STARLINK-3055,21082H,0.0052634568224274,21.664638164580808,0.016657258794136,0,0,0
STARLINK-3058,21082J,0.0016789868021569,0.6119739315881538,0.0220806954495579,0,0,0
STARLINK-3057,21082K,0.0600408281885321,31.351440752405587,0.0144905913020769,0,0,0
STARLINK-3093,21082M,0.0196645707647902,40.26921879518239,0.0374918324310889,0,0,0
STARLINK-3109,21082P,0.0041643430889159,25.50168377729992,0.0149662703384437,0,0,0
STARLINK-3100,21082Q,0.0059842694462126,1.7535983782943698,0.0184809479568355,0,0,0
STARLINK-3119,21082R,0.0001783464605985,5.201282034238321,0.0222612957417737,0,0,0
STARLINK-3116,21082S,0.0019771393271153,0.4464593280761708,0.0136095345272502,0,0,0
STARLINK-3071,21082T,0.0047522987982362,13.503253250465844,0.0155605220416726,0,0,0
STARLINK-3048,21082U,0.0047966401005722,0.500821543507461,0.0183798183238417,0,0,0
STARLINK-3102,21082X,0.0123563202959801,0.0521683747506908,0.0336704145574846,0,0,0
STARLINK-3072,21082Z,0.0466954608942729,7.55200993054711,0.0158720419500179,0,0,0
ONEWEB-0292,21083A,0.004476333140634,0.0636986229957753,0.0006726245840663,0,0,0
ONEWEB-0344,21083AA,0.0032922569204013,0.2856302488190441,0.0002526501314152,0,0,0
ONEWEB-0345,21083AB,0.0052646180143778,1.1935736239162402,0.0003755101079322,0,0,0
ONEWEB-0346,21083AC,0.0045510347735364,0.0014383520041296,0.0004467319576004,0,0,0
ONEWEB-0348,21083AD,0.004641678545714,0.0159037366044414,0.0004679655762968,0,0,0
ONEWEB-0350,21083AE,0.0043267986975797,0.5529523818389399,0.0001186810194399,0,0,0
ONEWEB-0351,21083AF,0.0041737617184169,0.1635472892917118,0.0001941342751555,0,0,0
ONEWEB-0352,21083AG,0.005964807409363,0.4202558587126055,0.0009332727548488,0,0,0
ONEWEB-0354,21083AH,0.004643033203388,0.1147732646337143,0.0002535847957642,0,0,0
ONEWEB-0355,21083AJ,0.0049924590146694,0.0019297197076077,0.0020636137245428,0,0,0
ONEWEB-0357,21083AK,0.0051644240616261,0.1687434454188645,0.000140991840687,0,0,0
ONEWEB-0303,21083B,0.0057512260625489,0.019530598357146,0.000606947051747,0,0,0
ONEWEB-0306,21083C,0.0037403119476912,0.0301136085169846,0.000214048806343,0,0,0
ONEWEB-0307,21083D,0.0046197666878542,0.5697389340766505,0.0007984191235527,0,0,0
ONEWEB-0320,21083E,0.0072702443194304,0.0138877175035423,0.0007508923988046,0,0,0
ONEWEB-0321,21083F,0.0056183437366451,0.1023336487214737,0.0003589886603176,0,0,0
ONEWEB-0322,21083G,0.0050074439466877,0.4501333686217519,0.0015929162355908,0,0,0
ONEWEB-0324,21083H,0.0051967776995502,0.4405582065174902,0.00146498364584,0,0,0
ONEWEB-0325,21083J,0.0039818128618629,0.0292291664117649,0.0020450222405267,0,0,0
ONEWEB-0326,21083K,0.0083996006022972,11.044621192790048,0.0002296692879928,0,0,0
ONEWEB-0327,21083L,0.0058163159033385,0.0622597171755554,0.0007930629165687,0,0,0
ONEWEB-0328,21083M,0.0048093547958633,0.3003410074750964,0.0009067465820052,0,0,0
ONEWEB-0331,21083N,0.0052258349157176,0.0573729223587487,0.0004611673457946,0,0,0
ONEWEB-0333,21083P,0.0036079755816113,0.3024334205176166,0.0008658776162963,0,0,0
ONEWEB-0334,21083Q,0.0065940759665368,0.0583295768415355,0.0008823752132395,0,0,0
ONEWEB-0335,21083R,0.0052018551965105,0.530395149731901,0.0011551152850769,0,0,0
ONEWEB-0336,21083S,0.0053007915684667,1.2510235969386074,0.0005374983656633,0,0,0
ONEWEB-0337,21083T,0.0036925424187475,0.3294544252327463,0.0001974228589288,0,0,0
ONEWEB-0338,21083U,0.0029912552742298,18.667063171075,0.0001102646758148,0,0,0
ONEWEB-0339,21083V,0.0041438483802572,0.4154852855982075,1.60393607139491e-06,0,0,0
ONEWEB-0340,21083W,0.0057360865648999,0.1122087978110044,0.0025342060600191,0,0,0
ONEWEB-0341,21083X,0.0045597301209713,0.035254452314359,0.0009311392988612,0,0,0
ONEWEB-0342,21083Y,0.0055653687405794,0.0430744338594833,0.0004675744125938,0,0,0
ONEWEB-0343,21083Z,0.0098377402181316,67.07858257712486,0.0003813070821588,0,0,0
JILIN-1 GAOFEN 2D,21086A,0.0049316746648428,1.6595808363155833,0.000263710340437,0,0,0
SHIYAN-10 01 (SY-10 01),21087A,0.012219479341433751,2.0344024726495364,0.01901756128441395,1,0,1
LANDSAT 9,21088A,0.0031806508371826,0.0070986675215745,0.0017661196122209,0,0,0
CS1,21088B,0.0084863763040737,10.754783566799448,0.0006357509260023,0,0,0
CS2,21088C,0.0099161935616329,14.476959290690695,9.83920077731298e-05,0,0,0
CUTE,21088D,0.032970355609579,25.51350909356357,0.0006130710265338,0,1,0
CUPID,21088E,0.006197474257934,2.543465031238808,3.595092403280556e-05,0,0,0
ONEWEB-0332,21090A,0.0051324822327661,0.5469778711129687,8.833703703030367e-05,0,0,0
ONEWEB-0377,21090AA,0.0042947843968588,0.0609468992514466,0.0003254490509981,0,0,0
ONEWEB-0378,21090AB,0.0044518598897964,0.0175499335738049,0.0001341853260751,0,0,0
ONEWEB-0379,21090AC,0.0052614923362013,0.2869518699535441,0.0006126244684148,0,0,0
ONEWEB-0380,21090AD,0.0061125909481461,0.1304490191670307,0.0007066449982875,0,0,0
ONEWEB-0381,21090AE,0.0054979208720979,0.0424783813786679,2.1050736536442788e-05,0,0,0
ONEWEB-0382,21090AF,0.0049170992944176,0.0702067329614406,0.0004090500829545,0,0,0
ONEWEB-0383,21090AG,0.0061827497331257,0.5093198220695031,0.0001901209936089,0,0,0
ONEWEB-0384,21090AH,0.0055595066557597,0.1295409407917032,0.0001534985059161,0,0,0
ONEWEB-0385,21090AJ,0.0049945868973423,0.0158465985999672,0.0002180189703542,0,0,0
ONEWEB-0386,21090AK,0.0039996562613444,0.0392891869730277,8.158850858809521e-05,0,0,0
ONEWEB-0387,21090AL,0.0049329968443275,0.2446866491295433,0.0001813631865741,0,0,0
ONEWEB-0388,21090AM,0.0063043088514696,0.0875065263594956,0.0005684332303232,0,0,0
ONEWEB-0347,21090B,0.0052310282483068,0.0855002848091089,0.0001382371116058,0,0,0
ONEWEB-0349,21090C,0.0046154002440251,0.2759366037249559,9.94237840041709e-05,0,0,0
ONEWEB-0353,21090D,0.0052911149440624,0.2269913247269865,0.0002538673244222,0,0,0
ONEWEB-0356,21090E,0.0041936276063251,0.2553382427598873,0.0006229301477075,0,0,0
ONEWEB-0358,21090F,0.0007382500023455,42.13086119838094,0.000795588076667,0,0,0
ONEWEB-0359,21090G,0.0024628737387015,0.5627652139843878,0.0006616320822829,0,0,0
ONEWEB-0360,21090H,0.0043141161753967,3.991004298767788,0.0002797017525472,0,0,0
ONEWEB-0361,21090J,0.0058430693109899,0.1100025673280212,0.0004213163069361,0,0,0
ONEWEB-0362,21090K,0.0049526794424152,0.0063052466927865,0.0008339230513169,0,0,0
ONEWEB-0363,21090L,0.0051917152691839,0.0223963943473761,1.4477433088277464e-05,0,0,0
ONEWEB-0364,21090M,0.0052914979319325,0.0028177666465582,0.0002689106168216,0,0,0
ONEWEB-0365,21090N,0.0050622181718157,0.1543912266452293,0.0008335447378503,0,0,0
ONEWEB-0366,21090P,0.0059084593969222,0.5223581890320057,0.0002495964039604,0,0,0
ONEWEB-0367,21090Q,0.0041549314235687,0.1991684959896104,0.000250808904107,0,0,0
ONEWEB-0368,21090R,0.0046245722506131,0.0648570181584549,0.0004547896234951,0,0,0
ONEWEB-0369,21090S,0.0064753256375442,0.0145246349252057,0.0010164469954468,0,0,0
ONEWEB-0370,21090T,0.0050336805616853,0.2521605386892273,1.5950367668364942e-05,0,0,0
ONEWEB-0371,21090U,0.0051005567967607,0.013290787507412,0.0004687165709171,0,0,0
ONEWEB-0372,21090V,0.004168366784094,0.0102979988171024,5.6998432175211496e-05,0,0,0
ONEWEB-0373,21090W,0.0041116314993394,0.0128838832423463,0.0003218804801486,0,0,0
ONEWEB-0374,21090X,0.0062490289236084,0.009009378401795,0.0004491544204031,0,0,0
ONEWEB-0375,21090Y,0.0045501788695785,0.0765153682863324,2.5062317433428123e-05,0,0,0
ONEWEB-0376,21090Z,0.004200479939799,0.0113940645228995,0.0005430607870717,0,0,0
2021-091B,21091B,0.0047451147558468,1.0481326249941698,0.0004341993239735,0,0,0
SHIJIAN-21 (SJ-21),21094A,0.012219479341433751,0.1844593485090592,0.0051732632079326,1,0,0
SES-17,21095A,0.012219479341433751,32.542568345729265,0.01901756128441395,1,0,1
SYRACUSE 4A,21095B,0.0159818347449314,28.067505978163915,0.01901756128441395,0,0,1
QZS-1R (MICHIBIKI-1R),21096A,0.0003038450086514,0.109964668963199,0.0001045966018778,0,0,0
JILIN-1 GAOFEN 2F,21097A,0.0035220636017115,0.0386988642945075,0.0003843730321769,0,0,0
YAOGAN-32 02A,21099A,0.0034675560514549,0.0183822162114366,0.0011020925353068,0,0,0
YAOGAN-32 02B,21099B,0.002606490588999,1.0544082007518445,0.0014061100122839,0,0,0
SDGSAT 1,21100A,0.0080914656474428,15.328505142370364,0.001264266219833,0,0,0
YAOGAN-35 01A,21101A,0.0094050017037569,4.23635086374138,0.0001355740561957,0,0,0
YAOGAN-35 01C,21101D,0.012219479341433751,25.51350909356357,0.0004094164008384,1,1,0
TEIKYOSAT-4 (OORURI),21102B,0.0089481180902808,0.1110761698441593,0.0010886541500368,0,0,0
RAISE 2,21102C,0.0081682251104083,1.277202043290982,0.0001545904859974,0,0,0
Z-SAT,21102E,0.0037306787979614,13.169254830566937,0.0004623237439798,0,0,0
HIBARI,21102F,0.0117793047528891,5.654772098115259,0.0003483544740926,0,0,0
DRUMS,21102G,0.0066300842157831,1.8589033258208856,0.0008292924917706,0,0,0
KOSEN-1,21102H,0.0092035273094841,3.788225899644404,0.0005485885278189,0,0,0
STARLINK-3151,21104A,0.012219479341433751,25.51350909356357,0.0002058380310825,1,1,0
STARLINK-3158,21104AA,0.0056151832905351,0.6647433960725646,0.0163157414871366,0,0,0
STARLINK-3079,21104AB,0.0119000235875202,0.3223582063948909,0.0156519090624029,0,0,0
STARLINK-3134,21104AC,0.0075870147557401,2.4899853686895965,0.0110192298176816,0,0,0
STARLINK-3117,21104AD,0.0039778933907538,5.939760690123556,0.0250738126688248,0,0,0
STARLINK-3049,21104AE,0.0054715197214483,12.893699397622196,0.0439852426285402,0,0,0
STARLINK-3130,21104AF,0.0054354258257663,25.95950163793333,0.0030151334432116,0,0,0
STARLINK-3044,21104AG,0.0017875051275486,5.053338939238335,0.0012730408356909,0,0,0
STARLINK-3105,21104AJ,0.0040332192289394,0.9173158851624011,0.0181392053197712,0,0,0
STARLINK-3128,21104AK,0.0050649369428719,24.124852326975816,0.0081684191423681,0,0,0
STARLINK-3098,21104AL,0.0091795221477883,25.51350909356357,0.0190783640136843,0,1,0
STARLINK-3136,21104AM,0.0021142369914886,3.7945521675953056,0.0082254294522446,0,0,0
STARLINK-3126,21104AN,0.0405479242864869,7.65152768471501,0.0375327162945017,0,0,0
STARLINK-3122,21104AP,0.0126748973492705,1.2987120779172203,0.0052223932357378,0,0,0
STARLINK-3099,21104AQ,0.0022788862766018,43.89412464880924,0.0072752205823083,0,0,0
STARLINK-3115,21104AR,0.0325373403531354,4.759580652264269,0.0050685888997031,0,0,0
STARLINK-3137,21104AT,0.0286984977839087,98.87510324090724,0.0877716985261748,0,0,0
STARLINK-3127,21104AU,0.0212938193879446,0.0893385942976874,0.0094554735535806,0,0,0
STARLINK-3125,21104AV,0.0025035473397265,3.69204083559948,0.0147559568549033,0,0,0
STARLINK-3150,21104AW,0.0031390538963813,4.257530945290223,0.0193426058681131,0,0,0
STARLINK-3129,21104AX,0.0191513341333761,2.9042783487793487,0.0063168219848233,0,0,0
STARLINK-3160,21104AY,0.0027917690506498,19.193796392827576,0.066402331415589,0,0,0
STARLINK-3145,21104AZ,0.0042308305265851,0.1997931981380953,0.0168552171058275,0,0,0
STARLINK-3075,21104B,0.0003069685726157,6.084383635124217,0.009610959987938,0,0,0
STARLINK-3124,21104BA,0.0023159877574941,25.51350909356357,0.01496314880014,0,1,0
STARLINK-3132,21104BB,0.0043400660953977,25.51350909356357,0.0054222398161412,0,1,0
STARLINK-3156,21104BC,0.0055739474456658,0.2596168185053312,0.0166614599712133,0,0,0
STARLINK-3141,21104BD,0.0051706513013879,0.1320497229227375,0.0068681851514812,0,0,0
STARLINK-3140,21104BE,0.0020646322518082,27.62710785478879,0.0006060927050434,0,0,0
STARLINK-3147,21104C,0.0026248993145298,21.899677602374656,0.0355039114463758,0,0,0
STARLINK-3162,21104D,4.838707169609059e-05,1.6529646128475366,0.0025093369555127,0,0,0
STARLINK-3157,21104F,0.0012705151567599,12.634356561193648,0.035614043191551,0,0,0
STARLINK-3146,21104G,0.0274168109704018,0.8722322583437953,0.0022504091401106,0,0,0
STARLINK-3159,21104H,4.28853139700356e-05,67.80675615983336,0.0047179261590882,0,0,0
STARLINK-3133,21104J,0.012219479341433751,1.936092146146584,0.0002584129411262,1,0,0
STARLINK-3154,21104K,0.0180126047079716,3.5947281075008464,0.030004380264771,0,0,0
STARLINK-3111,21104L,0.0006956204541481,10.086589463818534,0.0266668040082134,0,0,0
STARLINK-3120,21104M,0.004072261299963,0.3693769726151419,0.0611538427473444,0,0,0
STARLINK-3110,21104N,0.0004347514101958,6.737107858921636,0.022244425560347,0,0,0
STARLINK-3112,21104P,0.0023970053551227,7.869150092621688,0.0162282787665568,0,0,0
STARLINK-3161,21104Q,2.15446717476944e-06,40.826216773939656,0.0138792769273582,0,0,0
STARLINK-3135,21104S,0.0105511213109245,0.0388005465952126,0.0297083174017389,0,0,0
STARLINK-3139,21104T,0.0208361980783962,22.807575004193826,0.0493558546313893,0,0,0
STARLINK-3114,21104U,0.0174693268516111,5.2360494736571495,0.0574660683411829,0,0,0
STARLINK-3131,21104V,0.0029950655514804,15.84178748118716,0.000491173007012,0,0,0
STARLINK-3121,21104W,0.000264479953419,3.2347266513837174,0.008421509836938,0,0,0
STARLINK-3138,21104Y,0.0030861537873075,51.50474423186427,0.0307933135288179,0,0,0
STARLINK-3153,21104Z,0.012147217307799,13.338758657020138,0.0178998364999431,0,0,0
GLOBAL-14,21106A,0.0193218735782485,21.695739787319383,0.0531496088293297,0,0,0
GAOFEN-11 03,21107A,0.012219479341433751,25.51350909356357,0.0009737243594638,1,1,0
GAOFEN-3 02,21109A,0.0015641021974263,0.0670149004430657,0.0019559671311899,0,0,0
COSMOS 2552,21113A,0.0,0.0,0.0,0,0,0
ZHONGXING-1D,21114A,0.012219479341433751,3.6501953104142046,0.01901756128441395,1,0,1
STARLINK-3219,21115A,6.0856309236219125e-05,40.09634764231743,0.0114676325742867,0,0,0
STARLINK-3248,21115AA,0.0040629745542015,10.403744715851484,0.0309915724501465,0,0,0
STARLINK-3250,21115AB,0.0013631119042097,6.24829781676935,0.0068983644623619,0,0,0
STARLINK-3236,21115AC,0.0020502776343851,11.58439383642258,0.0044771446633353,0,0,0
STARLINK-3229,21115AD,0.0065985595731515,3.4522824409865125,0.0208412351806314,0,0,0
STARLINK-3209,21115AE,0.0125958660888616,9.47395136727109,0.0139006409106624,0,0,0
STARLINK-3200,21115AF,0.0003065608850129,47.33539169765511,0.0097002187995231,0,0,0
STARLINK-3193,21115AG,0.0241870456246206,7.92023825020339,0.0404289059505564,0,0,0
STARLINK-3210,21115AH,0.0054896728201546,5.6103248060248365,0.0253132122680376,0,0,0
STARLINK-3207,21115AJ,0.0174203632705212,55.1826395650962,0.0065627448312244,0,0,0
STARLINK-3197,21115AK,0.0030886032424305,7.837699375334041,0.0056031038649293,0,0,0
STARLINK-3194,21115AL,0.0022184958073208,16.369618721010895,0.0022783117524176,0,0,0
STARLINK-3204,21115AM,0.0130567430402554,13.00015898069354,0.0111102037307816,0,0,0
STARLINK-3199,21115AN,0.0074829446300842,10.704036176268955,0.0091070537509104,0,0,0
STARLINK-3203,21115AP,6.770201822008216e-07,7.398381652509419,0.0012383597941269,0,0,0
STARLINK-3195,21115AQ,0.000463401725029,2.8221216967656444,0.029802198088999,0,0,0
STARLINK-3198,21115AR,0.0055010135311241,6.374392967293378,0.0211721495487861,0,0,0
STARLINK-3227,21115AT,0.0007974835902891,29.78560463437336,0.0138100872111514,0,0,0
STARLINK-3190,21115AU,0.0131270975721341,35.68909967649739,0.0269961213329778,0,0,0
STARLINK-3192,21115AV,0.0199134994343875,5.632039297825141,0.0006353283395033,0,0,0
STARLINK-3196,21115AW,0.001140411818148,1.1815527375737376,0.0049621033024115,0,0,0
STARLINK-3208,21115AX,0.0001187253760448,33.69556769632901,0.069954343237733,0,0,0
STARLINK-3191,21115AY,0.0006318506418106,0.7386691625752302,0.0295699490996273,0,0,0
STARLINK-3201,21115AZ,0.0006067094154038,1.835305298895057,0.019016019706167,0,0,0
STARLINK-3218,21115B,0.0030000681209966,4.043800309827123,0.0158596355503389,0,0,0
GLOBAL-12,21115BA,0.0067309014473337,0.0012895297031957,0.0095038968257342,0,0,0
GLOBAL-13,21115BB,0.007397073185933,0.1258349321768527,0.0088857150381789,0,0,0
STARLINK-3242,21115D,0.00824686134878,5.932580785392024,0.0122898813403794,0,0,0
STARLINK-3240,21115E,0.0079643908476269,4.103260472124317,0.0111537932426369,0,0,0
STARLINK-3251,21115F,0.0041798942595264,76.29221491381558,0.0221334953680259,0,0,0
STARLINK-3249,21115G,0.0051894366216232,2.176293747741361,0.0030656473510718,0,0,0
STARLINK-3246,21115J,0.0030456284881555,8.795290138597128,0.0052405200200985,0,0,0
STARLINK-3252,21115K,0.0041009352248671,2.200199222579478,0.0096901764290836,0,0,0
STARLINK-3238,21115L,0.0123722977892433,4.381847195722877,0.0277786761158716,0,0,0
STARLINK-3113,21115M,0.0015233773297901,12.76212904274607,0.0124668564743442,0,0,0
STARLINK-3148,21115N,0.0014082605256596,19.916086326197803,0.0057557951086874,0,0,0
STARLINK-3225,21115P,0.0044380342758254,1.5144922490179786,0.0538019799583532,0,0,0
STARLINK-3143,21115Q,0.0090181729757603,9.91027433981344,0.010330978481884,0,0,0
STARLINK-3155,21115R,0.0059319154912594,3.260897922581361,0.0002133858895179,0,0,0
STARLINK-3226,21115S,0.0194935718883665,25.51350909356357,0.0203688375225675,0,1,0
STARLINK-3244,21115T,0.0097219783306719,16.322307269626105,0.003350333674182,0,0,0
STARLINK-3202,21115U,0.0023354304071823,0.0717707350118272,0.0015878383770814,0,0,0
STARLINK-3239,21115V,0.0142721864538847,8.14015557413322,0.0013435656701554,0,0,0
