satellite_name,norad_id,C_pR_pR,C_pI_pI,C_pC_pC
STARLINK-30862,24038K,0.0069285461765867,8.50575141928277,0.0459734187091291
STARLINK-31210,24038L,0.0066640096409528,11.746325594691404,0.0754350873207187
STARLINK-31231,24038M,0.0203256984878093,8.271531795239236,0.0560239110633559
STARLINK-31207,24038N,0.0008396016777832,0.4783900562950106,0.0844188515375377
STARLINK-31217,24038P,0.0293031009497312,57.12618609975914,0.0829394113772634
STARLINK-31208,24038Q,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31235,24038R,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31220,24038S,0.0442574814602114,55.96411803543242,0.0451316175315045
STARLINK-31225,24038T,0.0006587662357604,5.6320295109557135,0.0458524633019113
STARLINK-31240,24038U,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31202,24038V,0.0233711375351159,45.04885083265727,0.015995555073595
STARLINK-31234,24038W,0.0444240232019444,8.064674814512584,0.0097580935744554
STARLINK-31153,24038X,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31241,24038Y,0.0504708776336819,7.985884925748947,0.0556218353598562
STARLINK-31205,24038Z,0.01251285276166695,29.426284397441364,0.01993180495107045
METEOR-M2 4,24039A,0.0016710742299838,0.0023222628363163,0.0028927402185069
PARS 1,24039Q,0.0163038506779677,3.1639276138418504,0.0008911431613536
SITRO-AIS 25,24039R,0.0123652975015835,2.5577693785493607,0.0001140163150981
SITRO-AIS 26,24039S,0.0092599494959316,0.9568157807668024,5.301940184084719e-07
SITRO-AIS 27,24039T,0.0088914429490535,2.322770819766527,3.550171141295724e-05
SITRO-AIS 28,24039U,0.0154506758093341,1.134004751909643,1.3732456778899129e-05
MARAFON-D GVM,24039V,0.0144398335128624,0.0014019060279566,0.0001880208143866
HULIANWAN GAOGUI-01 (H*),24040A,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31265,24041A,0.0328164654167485,14.160003635564951,0.0295083558723257
STARLINK-31276,24041B,0.0008594577683401,10.6351982388132,0.0563062172641954
STARLINK-31259,24041C,0.0244161604950819,48.647328321689486,0.0451878245989483
STARLINK-31281,24041D,0.0095412141665118,13.16431997801652,0.041500213476079
STARLINK-31274,24041E,0.0298224973637979,7.852276922625801,0.0417470885420795
STARLINK-31257,24041F,0.0118106182435865,6.12134889438803,0.0565203388082744
STARLINK-31292,24041H,0.0143686722610057,9.645098775061909,0.0712242329716148
STARLINK-31286,24041J,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31252,24041K,0.0010917181505843,72.96786751353488,0.0543854784364813
STARLINK-31261,24041L,0.0561189322331977,115.91079452239056,0.0414834457857447
STARLINK-31290,24041M,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31279,24041N,0.0019613164317693,32.580514515240985,0.0526954822113885
STARLINK-31266,24041P,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31313,24041Q,0.0107128220446951,2.83512503369744,0.0259669925626055
STARLINK-31307,24041R,0.0559513367652123,26.246675842634826,0.0110462440170848
STARLINK-31316,24041S,0.0004194959214506,45.801092879284255,0.0184628464117679
STARLINK-31310,24041U,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31343,24041V,0.0046991574146712,23.06219588146079,0.0591054515699416
STARLINK-31295,24041X,0.0018329855786533,54.12734500361002,0.0351522123375952
STARLINK-31291,24041Y,0.0178718084062605,34.02928969923722,0.035127354573809
HORACIO,24043A,0.0049804321130443,0.4988072129216894,0.0003003742587444
NUSAT-44 (MARIA MITCHE*),24043AA,0.0051451874208091,7.544216279045599,5.152807302415848e-05
LYNK TOWER 6,24043AB,0.0076977809853669,2.7599806300644376,0.000161536361607
VSP ROSE,24043AC,0.0046971512812228,0.6922167146502396,6.579830357264258e-05
TRANSPORTER-10 OBJECT AD,24043AD,0.0055089765650739,3.923665529915784,4.869219860140417e-06
YAM-6,24043AE,0.0042956062063293,0.0438332809370052,5.872783629496101e-05
JACKAL X-1L-001,24043AF,0.0077214540134414,14.712520931818055,0.0001500034666492
TRANSPORTER-10 OBJECT AG,24043AG,0.0052603837560871,2.7263202260561616,6.760528903930788e-05
APEX ARIES 1,24043AH,0.0120115395283479,23.791849389187465,0.0003054589351128
GHOST-5,24043AJ,0.0009191104697881,0.3297637003350201,3.092742050762085e-05
MESON-1,24043AK,0.0042816075898548,1.1051084153132835,0.0003050806690296
LIZZIESAT-1 (LS-1),24043AL,0.007065407527595,1.8542977384056112,0.0005566117873173
GHOST-4,24043AM,0.0049878905313178,5.411503150389238,8.053661735225322e-05
JACKAL X-1L-002,24043AN,0.0041125807151586,2.248653367718459,3.7644614416392114e-05
VSP RF A1,24043AP,0.0067310890674089,0.6414991851767441,0.0001417521303931
VSP RF C1,24043AQ,0.0055070633329638,1.168659938072543,2.3233995502702424e-05
VSP RF B1,24043AR,0.0052919478481461,0.0530329196614172,0.0002961849273002
TIGER-7,24043AV,0.0074144260235172,7.015351609333725,4.311710325378499e-05
TRANSPORTER-10 OBJECT AW,24043AW,0.01251285276166695,29.426284397441364,0.01993180495107045
MUSAT-2,24043B,0.0050075229531415,4.023490040267429,0.0001573005700592
LEMUR-2-JOHNNYTRUONG,24043BA,0.0015755743353788,1.927145442143202,5.1282949608029845e-05
HAMMER,24043BC,0.0060074608039548,8.028480932749812,2.950309252920484e-05
ICEYE-X38,24043C,0.0034355634145316,0.8589627277556227,0.0002502573899555
ICEYE-X37,24043E,0.004578904728387,2.373866778207871,0.0001449325481017
ICEYE-X36,24043F,0.0048697306074114,1.2354335875206053,2.656372919722876e-05
PE2_FLT2  (TYVAK-0262),24043G,0.002269164915031,0.3758703505808679,0.0003925309952608
PE2_FLT1 (TYVAK-0261),24043H,0.0041626927671109,0.8994105690589217,0.0005280347661258
RROCI-2,24043J,0.0097761420506052,1.3494691514547548,0.000616138309216
BRO-13,24043K,0.0071785317389165,0.1549706914964755,0.0003686009909455
BRO-12,24043L,0.007092149327396,1.117447258445586,0.0005795595360515
SONATE-2,24043Q,0.0034240294585575,9.78031012494932,1.94737677098618e-05
CONTECSAT-1,24043V,0.005663075436078,2.247771062604367,0.0001172563898183
TIGER-8,24043Y,0.0101202766999341,3.453861776303956,0.0001111483219833
LYNK TOWER 5,24043Z,0.0042984134154644,2.3846840802130096,0.0001040589083365
STARLINK-31312,24044A,0.0238402351167201,7.319491084809294,0.0295286893970898
STARLINK-31308,24044B,0.037556430740792,2.313463202651552,0.0523944444688996
STARLINK-31270,24044C,0.000329456098638,107.80824170646524,0.1036569700430391
STARLINK-31341,24044D,0.0031503375561208,28.29432315991386,0.0392302198184893
STARLINK-31338,24044E,0.0016639495736047,5.152485968231535,0.0968937761642524
STARLINK-31334,24044F,0.0095891637261274,36.27571641662005,0.0356601103754182
STARLINK-31297,24044G,0.0068233361186306,3.444832812955564,0.0588303679511428
STARLINK-31182,24044H,0.0391454007679918,0.3268804296114257,0.0005671975201003
STARLINK-31327,24044J,0.0055560072368064,125.94763926319948,0.0257033030423802
STARLINK-31256,24044K,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31272,24044L,0.0338414403033134,118.49043805926262,0.0473334583217532
STARLINK-31278,24044M,0.0008691370527948,140.96180880482683,0.0309431252216096
STARLINK-31309,24044N,0.0062503607798114,18.91685045831332,0.0269295412817228
STARLINK-31325,24044P,0.0429610779419663,58.78622413829355,0.0558097059852741
STARLINK-31342,24044Q,0.0030003883469145,8.371747494730325,0.0709478979278362
STARLINK-31298,24044R,0.0085668817931871,0.4918626345145012,0.0371078661033124
STARLINK-31322,24044S,0.0010843804278184,50.113991573943885,0.0331513398852265
STARLINK-31329,24044T,0.0156393654224631,5.400803769351468,0.0344262115122138
STARLINK-31340,24044U,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31344,24044V,0.0041629844226613,13.264935501478575,0.0621761635699135
STARLINK-31348,24044W,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31289,24044X,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31283,24044Y,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31439,24045A,0.0385022992943276,3.1388025965518174,0.0373007082624296
STARLINK-31410,24045B,0.0115526818008796,29.47833597791298,0.0391790188394447
STARLINK-31395,24045C,0.0112910528532618,81.90339620892284,0.0538488616422488
STARLINK-31486,24045D,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31411,24045E,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31382,24045G,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31394,24045H,0.0283950585079629,4.074580651897108,0.019957967612177
STARLINK-31403,24045J,0.0166201729690289,10.00534680485304,0.0761938165404967
STARLINK-31514,24045K,0.0007267611573574,6.124567779555864,0.068096311337699
STARLINK-31478,24045L,0.0007127989882759,139.8984772699194,0.0496702118581325
STARLINK-31498,24045M,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31563,24045N,0.0016198436857259,10.398782345986216,0.0101395890059991
STARLINK-31551,24045P,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31536,24045Q,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31548,24045R,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31542,24045S,0.0094506626783403,46.87654554022777,0.0331348940857021
STARLINK-31554,24045T,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31558,24045U,0.0021265463162814,2.506056192884388,0.0089559820580007
STARLINK-31275,24045V,0.0001785648593142,59.749121654347306,0.0623530295417994
STARLINK-31590,24045W,0.0013875040430989,36.33120979560858,0.0788697714647809
STARLINK-31567,24045X,0.0274360575799913,0.5713027590322309,0.0354318403718877
STARLINK-31503,24045Y,0.0296465907022409,2.2560127351315566,0.0011319694708434
STARLINK-31603,24046A,0.0006652135492557,2.33138517969186,0.003255419280597
STARLINK-31602,24046B,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31577,24046C,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31522,24046D,0.0032431997045318,70.10340742963874,0.0172489478128128
STARLINK-31586,24046E,0.0084197123568349,0.1230001472635022,0.0160498158872318
STARLINK-31247,24046F,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31591,24046G,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31576,24046H,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31601,24046J,0.0095776088635171,144.10640945155995,2.146142119122288e-05
STARLINK-31520,24046K,0.0002204701323844,1.037524552334852,0.0092221247673631
STARLINK-31496,24046L,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31492,24046M,0.0145081882901225,7.297089426028215,0.0124607562449097
STARLINK-31517,24046N,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31604,24046P,0.0531657552657379,118.0209221799953,0.0313186039327364
STARLINK-31434,24046Q,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31417,24046R,0.0012039404599486,19.460039643775712,0.0034712357927713
STARLINK-31499,24046S,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31421,24046T,0.0028420582627019,102.74404538898754,0.0273147013690182
STARLINK-31518,24046U,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31523,24046V,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31516,24046W,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31490,24046X,0.0079488387910019,0.3511419217973723,0.0299845426695462
STARLINK-31420,24046Y,0.0014250621632497,0.8371531495385947,0.0238299278458727
STRIX-3,24047A,0.0110959155236429,2.450090999253032,0.0016256836765594
STARLINK-31305,24049B,0.0129440798950371,48.852492153231466,0.0876800515283109
STARLINK-31459,24049C,0.0557251486625701,30.28223541340285,0.0690384780571139
STARLINK-31438,24049D,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31467,24049E,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31444,24049F,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31505,24049G,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31494,24049H,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31303,24049J,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31408,24049K,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31427,24049L,0.0365847232163834,120.35488717534226,0.0575431404149282
STARLINK-31423,24049M,0.0061915954159255,58.27774110667039,0.0624841930165298
STARLINK-31433,24049N,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31285,24049P,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31284,24049R,0.0608007162074766,16.567801732665956,0.060545144033682
STARLINK-31424,24049S,0.0319750326405178,1.318283975047011,0.0751934278586527
STARLINK-31405,24049T,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31426,24049U,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31407,24049V,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31393,24049X,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31425,24049Y,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31659,24050A,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31629,24050B,0.0519284078836923,7.818355332309847,0.0194945733940628
STARLINK-31652,24050C,0.0546014409463013,29.43881363325088,9.857861615323006e-05
STARLINK-31637,24050E,0.008279258301009,4.538908508418843,0.0175050236867565
STARLINK-31506,24050F,0.0163417398058776,0.7902665604435677,0.0146399531692903
STARLINK-31639,24050H,0.0029177771364213,4.47565479737455,0.0110117723499366
STARLINK-31598,24050K,0.0044647709303445,2.04512586078124,0.0019440812870641
STARLINK-31645,24050L,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31646,24050M,0.0075037177238325,2.798915048983736,0.0274270199164977
STARLINK-31648,24050N,0.0220997603000948,0.5990049921017168,0.0044475244732093
STARLINK-31579,24050P,0.0041385896637112,1.3419464975109856,0.0070189598569191
STARLINK-31627,24050Q,0.0325599292472667,72.59667847023087,0.0151324254685123
STARLINK-31609,24050R,0.0018287480117208,64.3146280962923,0.0003833983155504
STARLINK-31616,24050S,0.0105109423078102,24.755236283155824,0.0399404550739149
STARLINK-31630,24050T,0.0047276567459702,3.11825346994654,0.0053629777254286
STARLINK-31623,24050U,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31595,24050V,0.0229378111767151,18.08542430831427,0.0009914906137074
YUNHAI-2 02A,24052A,6.113965895809962e-06,0.0007309461951881,0.0237878659800235
YUNHAI-2 02B,24052B,8.180233873644099e-06,0.0007112364850972,0.0282148684814866
YUNHAI-2 02C,24052C,8.96878608904639e-07,0.0007371650387508,0.0240757732663094
YUNHAI-2 02D,24052D,7.922248393390112e-06,0.0027756587961843,0.0271976109862984
YUNHAI-2 02E,24052E,1.0904768074529689e-06,0.0025580233288359,0.0295406302309768
YUNHAI-2 02F,24052F,6.161793947747147e-06,0.0013570255050147,0.027446381740287
MOLA,24053B,0.0003422769110428,16.01597328820684,0.0977609161449207
AEROCUBE 16A,24053C,0.01251285276166695,29.426284397441364,0.01993180495107045
AEROCUBE 16B,24053D,0.000504277208115,10.154290888565546,0.0935835609300055
STARLINK-31463,24056A,0.0117186983628786,6.451866221643889,0.0414536423034251
STARLINK-31487,24056B,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31386,24056C,0.0131576348727581,24.6163379145684,0.0245463867806183
STARLINK-31409,24056D,0.0324773849185016,18.48690248101642,0.032745171862891
STARLINK-31489,24056E,0.0145688797840113,44.14586857146538,0.0339901232762406
STARLINK-31502,24056F,0.0151040583427244,120.93535330736547,0.0251143503986984
STARLINK-31447,24056G,0.0044026830863598,101.3461013817452,0.031956635466777
STARLINK-31504,24056H,0.0126088458522085,17.61491334681128,0.0244060886095247
STARLINK-31474,24056J,0.0248520417633281,14.632871319088514,0.0298556130763383
STARLINK-31500,24056K,0.000974876174065,15.5849837297003,0.0317356296644232
STARLINK-31480,24056L,0.0028153136014078,95.46752471406369,0.0331806799783709
STARLINK-31282,24056M,0.0477974190142448,3.660905734172764,0.0293934566299989
STARLINK-31485,24056N,0.0272881403744081,2.042258823497448,0.025642169383143
STARLINK-31455,24056P,0.0117577352264251,17.821140224219835,0.0166157669743057
STARLINK-31475,24056Q,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31445,24056S,0.0213811341154121,81.12953065927319,0.023981188763552
STARLINK-31495,24056T,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31477,24056U,0.0190197536479461,55.36912755892898,0.0372840062341366
STARLINK-31446,24056V,0.0190283395881485,12.476612300889908,0.0362707724550767
STARLINK-31479,24056W,0.0053111721680113,28.021311723356167,0.1018228422750722
STARLINK-31349,24056X,0.006117747874553,0.2379261671120242,0.0161108118640986
STARLINK-31464,24056Y,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31402,24057A,0.0040580253633577,112.47350406166692,0.0996952930799238
STARLINK-31578,24057B,0.0053938738041644,18.747069213505,0.0572967116126288
STARLINK-31530,24057C,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31565,24057D,0.0158431473253934,66.47992492397235,0.0257887996888317
STARLINK-31570,24057E,0.0509404537241394,71.1396483323375,0.0543995047615846
STARLINK-31611,24057F,0.0238927143369854,1.4248460379010903,0.0772566155971648
STARLINK-31632,24057G,0.0041601108993274,9.493562136870436,0.0158233673552971
STARLINK-31599,24057H,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31614,24057J,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31493,24057K,0.0299882560918955,99.3954079718004,0.0318742645895621
STARLINK-31634,24057L,0.0025944128029266,106.41547766708516,0.0830721692809396
STARLINK-31633,24057M,0.0056615998555148,15.54965864550278,0.0230647046556542
STARLINK-31594,24057N,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31572,24057P,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31573,24057Q,0.0018262451095324,15.390722237695574,0.0303594085400623
STARLINK-31588,24057R,0.0020076952455977,20.665695595992304,0.0594330863139073
STARLINK-31596,24057S,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31612,24057T,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31550,24057U,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31473,24057V,0.0238200862234163,117.02220539157628,0.0575050274943248
STARLINK-31562,24057W,0.0100651501176686,0.7528772586693504,0.0003595380866249
STARLINK-31600,24057X,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31628,24057Y,0.01251285276166695,29.426284397441364,0.01993180495107045
YUNHAI-3 02,24058A,0.0025073893275308,0.0023727362534802,0.0048894119718388
EUTELSAT 36D,24059A,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31605,24060A,0.0109086189201237,122.11073661736728,0.0557672263962523
STARLINK-31532,24060B,0.0031881161954967,0.3613437976242357,0.0181962933646289
STARLINK-31593,24060C,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31555,24060D,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31561,24060E,0.0124987174507437,24.16986421488749,0.0470069029360472
STARLINK-31413,24060F,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31422,24060G,0.0141282750688672,0.4450009290351713,0.0522547955344104
STARLINK-31416,24060H,9.120115999400516e-05,1.0355123568367586,0.0061830776216063
STARLINK-31552,24060J,0.0304114580352609,34.72834100671222,0.0413863542069318
STARLINK-31557,24060K,0.0152111197413054,31.68795771506458,0.0497062912068198
STARLINK-31559,24060L,0.0006934105564829,18.77520803522805,0.0273439216604544
STARLINK-31501,24060M,0.0003542466416689,0.911870351701786,0.0667872399544819
STARLINK-31549,24060N,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31560,24060P,0.0060077965564937,87.2504390967564,0.0380697947215106
STARLINK-31571,24060Q,0.0068404123460948,5.01380958990492,0.0363498854844202
STARLINK-31553,24060R,0.0200937718482051,20.679625565707624,0.0051556115827499
STARLINK-31547,24060S,0.0034344193187975,0.118676426605802,0.0771194241642416
STARLINK-31537,24060T,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31451,24060U,0.0356869242248077,11.274138850605976,0.0585990936163893
STARLINK-31428,24060V,0.0074772509547155,17.03646451594471,0.0148717082586942
STARLINK-31419,24060W,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31583,24060X,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31461,24060Y,0.049992678677509,47.44534352988207,0.0798652402899522
RESURS-P 4,24061A,0.00891462427275,0.5047054580224296,0.0006438925986542
STARLINK-31641,24062A,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31430,24062B,0.0086933690902949,11.438948724180252,0.0243035816492508
STARLINK-31695,24062C,0.0246971692607598,0.0158802089767144,1.563261859316517e-05
STARLINK-31716,24062D,0.0386616761103875,6.325377319711772,0.0304502529761877
STARLINK-31710,24062E,0.0050682706365484,4.043687392838939,0.0403787271474654
STARLINK-31698,24062F,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31680,24062G,0.0053522557574565,24.56801411278374,0.0287260244574223
STARLINK-31713,24062H,0.0146825700130678,79.47067916855546,0.023403753241252
STARLINK-31705,24062J,0.0231733531568895,0.1418441586554649,0.0020639722484999
STARLINK-31715,24062L,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31717,24062M,5.17125779355671e-05,27.995487588108947,0.0376892595532381
STARLINK-31688,24062N,9.238058313586207e-05,21.93656788674781,0.0019478937042237
STARLINK-31714,24062P,0.0004019615838312,133.26818738772874,0.0195019303038219
STARLINK-31643,24062Q,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31647,24062R,0.0472026568004598,107.7012699306132,0.0208192466972301
STARLINK-31649,24062S,0.0008334077253719,15.56769984068986,0.0171883991078935
STARLINK-31644,24062T,0.0126473554124332,53.28858798101983,0.0350698810740618
STARLINK-31626,24062U,0.0002269300004248,9.650202035669167,0.0120025683711238
STARLINK-31443,24062V,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31607,24062W,0.0038123503632461,26.23255901575223,0.0065135573328949
STARLINK-31608,24062X,0.0195237672473077,0.1110990994145566,0.0205143432159525
YAOGAN-42 01,24063A,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31534,24064A,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31544,24064B,0.0261212167423845,24.315598188665785,0.0531839676237672
STARLINK-31545,24064C,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31507,24064D,0.0132737362919697,14.11100183009898,0.0208082171027049
STARLINK-31543,24064E,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31366,24064F,0.006903127100292,0.9266812153522748,0.030661174556264
STARLINK-31374,24064G,0.0074351747107632,5.976996161715809,0.0719393375211163
STARLINK-31400,24064H,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31391,24064J,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31387,24064K,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31396,24064M,0.0248244241811637,24.56767936240108,0.0501428399580612
STARLINK-31412,24064N,0.0166431889958028,57.29802860266957,0.0379393195258896
STARLINK-31483,24064P,0.0003664926562223,18.84498722497744,0.097018052000969
STARLINK-31568,24064Q,0.0076072535440998,2.654396414362816,0.0470973976215557
STARLINK-31615,24064R,0.0057518049943888,1.262842120001033,0.0758488445392044
STARLINK-31457,24064S,0.003100056123465,36.08964977776815,0.0318632309293695
STARLINK-31398,24064T,0.0040837241646392,27.436362283647167,0.0417506965228707
STARLINK-31399,24064U,0.0144302232219608,1.903935488144513,0.0600984527554987
STARLINK-31401,24064V,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31414,24064W,0.0037063003445823,0.111597732145223,0.0347406403698054
STARLINK-31415,24064X,0.024713480145217,84.21105911636124,0.0499324653957926
STARLINK-31466,24064Y,0.0242616307533417,17.250150641838633,0.0479351370498178
STARLINK-11087 [DTC],24065A,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-11090 [DTC],24065B,0.001112835077937,14.671602281604182,0.0202018865577773
STARLINK-11093 [DTC],24065C,0.0100217866041374,65.58481858752559,0.0146998863411043
STARLINK-11083 [DTC],24065D,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-11085 [DTC],24065E,0.0100866050830812,10.972370786475391,0.0343386183014731
STARLINK-11089 [DTC],24065F,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31757,24065G,0.001306644794426,0.0102910070592814,0.0088797237441425
STARLINK-31773,24065J,0.0287457608123448,84.0154692126517,0.0092431442686346
STARLINK-31772,24065K,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31613,24065L,0.0099317565342919,15.57474072474762,0.0039673872176818
STARLINK-31780,24065M,0.0037640504367394,5.812187010943003,0.0142362162456591
STARLINK-31740,24065N,0.0103301627204096,3.103585157059112,0.0077833624466455
STARLINK-31580,24065P,0.0038319302745046,27.279911902343542,0.025265948296074
STARLINK-31696,24065Q,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31700,24065R,0.0014998972380668,11.130488981828083,0.0181331379137252
STARLINK-31706,24065S,0.0330978732670236,50.13590835535275,0.0345830727143651
STARLINK-31711,24065T,0.034651444692406,25.07338152798594,0.0027693116085756
STARLINK-31708,24065U,0.0404256086010744,56.53045398042672,0.043229197264585
STARLINK-31693,24065W,0.0079212047479377,1.4018600864666335,0.0590173721016808
TSAT-1A,24066A,0.0188757180859755,6.341218272783984,0.0951777959277919
HAWK-8A,24066B,0.01251285276166695,29.426284397441364,0.01993180495107045
CAPELLA-14 (ACADIA-4),24066C,0.0062917923662862,23.71203825119992,0.0673989245735423
HAWK-8B,24066D,0.0026755064418425,1.5196554886073566,0.0500298564623692
HAWK-9A,24066E,0.0041897106325266,0.1127484328918925,0.0440596971124991
QPS-SAR-7 (TSUKUYOMI-II),24066F,0.0049739894448156,2.6590913978126487,0.0526916286479425
HAWK-9C,24066G,0.0075039339546457,0.6417651844177863,0.0641064882752881
HAWK-8C,24066H,0.0049953544219917,0.0250465464850802,0.0451844200920667
HAWK-9B,24066J,0.006249435825752,0.4486311448109482,0.0588965765407675
CENTAURI-6,24066K,0.0076786084413971,4.040676415505393,0.0480936953425287
KORSAT-1,24066L,0.0077899841004382,0.769914464740596,0.0520350647702259
STARLINK-31622,24068B,0.0173151030542474,5.483743961562557,0.0168065771507548
STARLINK-31319,24068C,0.0162563261484441,104.5633751765848,0.0613753882601578
STARLINK-31625,24068D,0.0419637117327127,12.528116067793624,0.0366662561684602
STARLINK-31631,24068E,0.020033456496437,37.44732659387036,0.0520331424614436
STARLINK-31620,24068F,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31511,24068H,0.0192638357031616,18.05355808949559,0.0350419494823888
STARLINK-31364,24068J,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31597,24068K,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31621,24068L,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31462,24068M,0.0197139058514038,20.82633420548823,0.028186699039841
STARLINK-31592,24068N,0.0606537493915397,102.39831098663866,0.0137398608913939
STARLINK-31267,24068P,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31381,24068Q,0.01251285276166695,29.426284397441364,0.01993180495107045
STARLINK-31546,24068R,0.01251285276166695,29.426284397441364,0.01993180495107045
